Date,Close*,Adj Close**,Volume,
"Jan 08, 2021","3,824.68","3,824.68","4,773,040,000",478.00
"Jan 07, 2021","3,803.79","3,803.79","5,099,160,000",479.00
"Jan 06, 2021","3,748.14","3,748.14","6,064,110,000",480.00
"Jan 05, 2021","3,726.86","3,726.86","4,591,020,000",481.00
"Jan 04, 2021","3,700.65","3,700.65","5,015,000,000",482.00
"Dec 31, 2020","3,756.07","3,756.07","3,179,040,000",483.00
"Dec 30, 2020","3,732.04","3,732.04","3,154,850,000",484.00
"Dec 29, 2020","3,727.04","3,727.04","3,393,290,000",485.00
"Dec 28, 2020","3,735.36","3,735.36","3,535,460,000",486.00
"Dec 24, 2020","3,703.06","3,703.06","1,883,780,000",487.00
"Dec 23, 2020","3,690.01","3,690.01","3,779,160,000",488.00
"Dec 22, 2020","3,687.26","3,687.26","4,053,310,000",489.00
"Dec 21, 2020","3,694.92","3,694.92","4,748,580,000",490.00
"Dec 18, 2020","3,709.41","3,709.41","7,097,100,000",491.00
"Dec 17, 2020","3,722.48","3,722.48","4,192,810,000",492.00
"Dec 16, 2020","3,701.17","3,701.17","4,067,040,000",493.00
"Dec 15, 2020","3,694.62","3,694.62","4,387,080,000",494.00
"Dec 14, 2020","3,647.49","3,647.49","4,623,850,000",495.00
"Dec 11, 2020","3,663.46","3,663.46","4,375,470,000",496.00
"Dec 10, 2020","3,668.10","3,668.10","4,658,480,000",497.00
"Dec 09, 2020","3,672.82","3,672.82","5,232,800,000",498.00
"Dec 08, 2020","3,702.25","3,702.25","4,584,390,000",499.00
"Dec 07, 2020","3,691.96","3,691.96","4,804,500,000",500.00
"Dec 04, 2020","3,699.12","3,699.12","5,099,620,000",501.00
"Dec 03, 2020","3,666.72","3,666.72","5,065,340,000",502.00
"Dec 02, 2020","3,669.01","3,669.01","5,041,250,000",503.00
"Dec 01, 2020","3,662.45","3,662.45","5,418,480,000",504.00
"Nov 30, 2020","3,621.63","3,621.63","6,308,410,000",505.00
"Nov 27, 2020","3,638.35","3,638.35","2,778,390,000",506.00
"Nov 25, 2020","3,629.65","3,629.65","4,910,440,000",507.00
"Nov 24, 2020","3,635.41","3,635.41","6,280,290,000",508.00
"Nov 23, 2020","3,577.59","3,577.59","5,057,550,000",509.00
"Nov 20, 2020","3,557.54","3,557.54","4,236,370,000",510.00
"Nov 19, 2020","3,581.87","3,581.87","4,363,370,000",511.00
"Nov 18, 2020","3,567.79","3,567.79","5,284,810,000",512.00
"Nov 17, 2020","3,609.53","3,609.53","4,812,180,000",513.00
"Nov 16, 2020","3,626.91","3,626.91","5,295,510,000",514.00
"Nov 13, 2020","3,585.15","3,585.15","4,719,580,000",515.00
"Nov 12, 2020","3,537.01","3,537.01","4,909,660,000",516.00
"Nov 11, 2020","3,572.66","3,572.66","4,635,560,000",517.00
"Nov 10, 2020","3,545.53","3,545.53","6,037,470,000",518.00
"Nov 09, 2020","3,550.50","3,550.50","8,570,510,000",519.00
"Nov 06, 2020","3,509.44","3,509.44","4,842,460,000",520.00
"Nov 05, 2020","3,510.45","3,510.45","4,858,150,000",521.00
"Nov 04, 2020","3,443.44","3,443.44","4,790,400,000",522.00
"Nov 03, 2020","3,369.16","3,369.16","4,241,380,000",523.00
"Nov 02, 2020","3,310.24","3,310.24","4,314,690,000",524.00
"Oct 30, 2020","3,269.96","3,269.96","4,843,930,000",525.00
"Oct 29, 2020","3,310.11","3,310.11","4,911,860,000",526.00
"Oct 28, 2020","3,271.03","3,271.03","5,139,970,000",527.00
"Oct 27, 2020","3,390.68","3,390.68","3,962,400,000",528.00
"Oct 26, 2020","3,400.97","3,400.97","4,002,210,000",529.00
"Oct 23, 2020","3,465.39","3,465.39","3,651,600,000",530.00
"Oct 22, 2020","3,453.49","3,453.49","4,172,060,000",531.00
"Oct 21, 2020","3,435.56","3,435.56","4,103,960,000",532.00
"Oct 20, 2020","3,443.12","3,443.12","3,917,850,000",533.00
"Oct 19, 2020","3,426.92","3,426.92","4,091,080,000",534.00
"Oct 16, 2020","3,483.81","3,483.81","4,688,030,000",535.00
"Oct 15, 2020","3,483.34","3,483.34","3,724,550,000",536.00
"Oct 14, 2020","3,488.67","3,488.67","3,858,510,000",537.00
"Oct 13, 2020","3,511.93","3,511.93","3,611,100,000",538.00
"Oct 12, 2020","3,534.22","3,534.22","3,435,760,000",539.00
"Oct 09, 2020","3,477.14","3,477.14","3,944,090,000",540.00
"Oct 08, 2020","3,446.83","3,446.83","3,867,640,000",541.00
"Oct 07, 2020","3,419.44","3,419.44","3,814,750,000",542.00
"Oct 06, 2020","3,360.97","3,360.97","4,453,390,000",543.00
"Oct 05, 2020","3,408.60","3,408.60","3,692,720,000",544.00
"Oct 02, 2020","3,348.42","3,348.42","3,975,180,000",545.00
"Oct 01, 2020","3,380.80","3,380.80","4,076,340,000",546.00
"Sep 30, 2020","3,363.00","3,363.00","4,738,640,000",547.00
"Sep 29, 2020","3,335.47","3,335.47","3,661,590,000",548.00
"Sep 28, 2020","3,351.60","3,351.60","3,950,910,000",549.00
"Sep 25, 2020","3,298.46","3,298.46","3,803,330,000",550.00
"Sep 24, 2020","3,246.59","3,246.59","4,601,920,000",551.00
"Sep 23, 2020","3,236.92","3,236.92","4,378,650,000",552.00
"Sep 22, 2020","3,315.57","3,315.57","3,974,510,000",553.00
"Sep 21, 2020","3,281.06","3,281.06","4,836,070,000",554.00
"Sep 18, 2020","3,319.47","3,319.47","7,076,400,000",555.00
"Sep 17, 2020","3,357.01","3,357.01","4,379,840,000",556.00
"Sep 16, 2020","3,385.49","3,385.49","4,718,900,000",557.00
"Sep 15, 2020","3,401.20","3,401.20","4,057,190,000",558.00
"Sep 14, 2020","3,383.54","3,383.54","3,839,580,000",559.00
"Sep 11, 2020","3,340.97","3,340.97","3,710,090,000",560.00
"Sep 10, 2020","3,339.19","3,339.19","4,208,630,000",561.00
"Sep 09, 2020","3,398.96","3,398.96","3,932,520,000",562.00
"Sep 08, 2020","3,331.84","3,331.84","4,694,330,000",563.00
"Sep 04, 2020","3,426.96","3,426.96","4,438,720,000",564.00
"Sep 03, 2020","3,455.06","3,455.06","4,911,830,000",565.00
"Sep 02, 2020","3,580.84","3,580.84","4,295,640,000",566.00
"Sep 01, 2020","3,526.65","3,526.65","4,101,490,000",567.00
"Aug 31, 2020","3,500.31","3,500.31","4,348,280,000",568.00
"Aug 28, 2020","3,508.01","3,508.01","3,868,510,000",569.00
"Aug 27, 2020","3,484.55","3,484.55","3,955,890,000",570.00
"Aug 26, 2020","3,478.73","3,478.73","3,780,530,000",571.00
"Aug 25, 2020","3,443.62","3,443.62","3,627,650,000",572.00
"Aug 24, 2020","3,431.28","3,431.28","3,743,410,000",573.00
"Aug 21, 2020","3,397.16","3,397.16","3,505,010,000",574.00
"Aug 20, 2020","3,385.51","3,385.51","3,431,040,000",575.00
"Aug 19, 2020","3,374.85","3,374.85","3,679,480,000",576.00
"Aug 18, 2020","3,389.78","3,389.78","3,669,550,000",577.00
"Aug 17, 2020","3,381.99","3,381.99","3,460,330,000",578.00
"Aug 14, 2020","3,372.85","3,372.85","3,200,060,000",579.00
"Aug 13, 2020","3,373.43","3,373.43","3,438,730,000",580.00
"Aug 12, 2020","3,380.35","3,380.35","3,772,250,000",581.00
"Aug 11, 2020","3,333.69","3,333.69","4,880,540,000",582.00
"Aug 10, 2020","3,360.47","3,360.47","4,327,920,000",583.00
"Aug 07, 2020","3,351.28","3,351.28","4,110,030,000",584.00
"Aug 06, 2020","3,349.16","3,349.16","4,278,930,000",585.00
"Aug 05, 2020","3,327.77","3,327.77","4,535,060,000",586.00
"Aug 04, 2020","3,306.51","3,306.51","4,414,380,000",587.00
"Aug 03, 2020","3,294.61","3,294.61","4,438,940,000",588.00
"Jul 31, 2020","3,271.12","3,271.12","5,007,530,000",589.00
"Jul 30, 2020","3,246.22","3,246.22","4,264,920,000",590.00
"Jul 29, 2020","3,258.44","3,258.44","4,478,200,000",591.00
"Jul 28, 2020","3,218.44","3,218.44","4,053,180,000",592.00
"Jul 27, 2020","3,239.41","3,239.41","3,970,310,000",593.00
"Jul 24, 2020","3,215.63","3,215.63","3,689,410,000",594.00
"Jul 23, 2020","3,235.66","3,235.66","4,296,760,000",595.00
"Jul 22, 2020","3,276.02","3,276.02","4,267,160,000",596.00
"Jul 21, 2020","3,257.30","3,257.30","4,556,610,000",597.00
"Jul 20, 2020","3,251.84","3,251.84","3,979,340,000",598.00
"Jul 17, 2020","3,224.73","3,224.73","4,012,850,000",599.00
"Jul 16, 2020","3,215.57","3,215.57","3,972,860,000",600.00
"Jul 15, 2020","3,226.56","3,226.56","4,686,830,000",601.00
"Jul 14, 2020","3,197.52","3,197.52","4,507,140,000",602.00
"Jul 13, 2020","3,155.22","3,155.22","4,902,440,000",603.00
"Jul 10, 2020","3,185.04","3,185.04","4,524,190,000",604.00
"Jul 09, 2020","3,152.05","3,152.05","4,843,650,000",605.00
"Jul 08, 2020","3,169.94","3,169.94","4,937,310,000",606.00
"Jul 07, 2020","3,145.32","3,145.32","4,571,330,000",607.00
"Jul 06, 2020","3,179.72","3,179.72","4,759,160,000",608.00
"Jul 02, 2020","3,130.01","3,130.01","4,197,720,000",609.00
"Jul 01, 2020","3,115.86","3,115.86","4,449,230,000",610.00
"Jun 30, 2020","3,100.29","3,100.29","4,705,850,000",611.00
"Jun 29, 2020","3,053.24","3,053.24","4,473,970,000",612.00
"Jun 26, 2020","3,009.05","3,009.05","8,107,850,000",613.00
"Jun 25, 2020","3,083.76","3,083.76","4,847,690,000",614.00
"Jun 24, 2020","3,050.33","3,050.33","5,597,680,000",615.00
"Jun 23, 2020","3,131.29","3,131.29","4,711,850,000",616.00
"Jun 22, 2020","3,117.86","3,117.86","4,686,690,000",617.00
"Jun 19, 2020","3,097.74","3,097.74","8,346,650,000",618.00
"Jun 18, 2020","3,115.34","3,115.34","4,448,690,000",619.00
"Jun 17, 2020","3,113.49","3,113.49","4,560,450,000",620.00
"Jun 16, 2020","3,124.74","3,124.74","5,845,810,000",621.00
"Jun 15, 2020","3,066.59","3,066.59","5,757,480,000",622.00
"Jun 12, 2020","3,041.31","3,041.31","5,845,330,000",623.00
"Jun 11, 2020","3,002.10","3,002.10","7,037,320,000",624.00
"Jun 10, 2020","3,190.14","3,190.14","6,598,870,000",625.00
"Jun 09, 2020","3,207.18","3,207.18","6,410,930,000",626.00
"Jun 08, 2020","3,232.39","3,232.39","8,498,300,000",627.00
"Jun 05, 2020","3,193.93","3,193.93","8,639,300,000",628.00
"Jun 04, 2020","3,112.35","3,112.35","6,451,290,000",629.00
"Jun 03, 2020","3,122.87","3,122.87","6,005,560,000",630.00
"Jun 02, 2020","3,080.82","3,080.82","5,197,150,000",631.00
"Jun 01, 2020","3,055.73","3,055.73","4,684,170,000",632.00
"May 29, 2020","3,044.31","3,044.31","7,297,550,000",633.00
"May 28, 2020","3,029.73","3,029.73","5,447,020,000",634.00
"May 27, 2020","3,036.13","3,036.13","6,398,000,000",635.00
"May 26, 2020","2,991.77","2,991.77","5,848,500,000",636.00
"May 22, 2020","2,955.45","2,955.45","3,970,860,000",637.00
"May 21, 2020","2,948.51","2,948.51","4,976,620,000",638.00
"May 20, 2020","2,971.61","2,971.61","5,005,380,000",639.00
"May 19, 2020","2,922.94","2,922.94","4,984,330,000",640.00
"May 18, 2020","2,953.91","2,953.91","6,373,670,000",641.00
"May 15, 2020","2,863.70","2,863.70","5,507,700,000",642.00
"May 14, 2020","2,852.50","2,852.50","5,651,130,000",643.00
"May 13, 2020","2,820.00","2,820.00","6,151,650,000",644.00
"May 12, 2020","2,870.12","2,870.12","5,119,630,000",645.00
"May 11, 2020","2,930.19","2,930.19","4,819,730,000",646.00
"May 08, 2020","2,929.80","2,929.80","4,876,030,000",647.00
"May 07, 2020","2,881.19","2,881.19","5,178,790,000",648.00
"May 06, 2020","2,848.42","2,848.42","4,892,570,000",649.00
"May 05, 2020","2,868.44","2,868.44","5,140,290,000",650.00
"May 04, 2020","2,842.74","2,842.74","4,735,930,000",651.00
"May 01, 2020","2,830.71","2,830.71","4,759,810,000",652.00
"Apr 30, 2020","2,912.43","2,912.43","6,544,980,000",653.00
"Apr 29, 2020","2,939.51","2,939.51","6,645,640,000",654.00
"Apr 28, 2020","2,863.39","2,863.39","5,691,160,000",655.00
"Apr 27, 2020","2,878.48","2,878.48","5,203,930,000",656.00
"Apr 24, 2020","2,836.74","2,836.74","5,382,810,000",657.00
"Apr 23, 2020","2,797.80","2,797.80","5,773,530,000",658.00
"Apr 22, 2020","2,799.31","2,799.31","5,084,920,000",659.00
"Apr 21, 2020","2,736.56","2,736.56","5,121,010,000",660.00
"Apr 20, 2020","2,823.16","2,823.16","5,228,630,000",661.00
"Apr 17, 2020","2,874.56","2,874.56","5,804,810,000",662.00
"Apr 16, 2020","2,799.55","2,799.55","5,228,810,000",663.00
"Apr 15, 2020","2,783.36","2,783.36","5,208,000,000",664.00
"Apr 14, 2020","2,846.06","2,846.06","5,615,730,000",665.00
"Apr 13, 2020","2,761.63","2,761.63","5,319,530,000",666.00
"Apr 09, 2020","2,789.82","2,789.82","7,899,550,000",667.00
"Apr 08, 2020","2,749.98","2,749.98","5,875,710,000",668.00
"Apr 07, 2020","2,659.41","2,659.41","7,050,410,000",669.00
"Apr 06, 2020","2,663.68","2,663.68","6,403,840,000",670.00
"Apr 03, 2020","2,488.65","2,488.65","6,096,970,000",671.00
"Apr 02, 2020","2,526.90","2,526.90","6,464,190,000",672.00
"Apr 01, 2020","2,470.50","2,470.50","5,964,000,000",673.00
"Mar 31, 2020","2,584.59","2,584.59","6,576,210,000",674.00
"Mar 30, 2020","2,626.65","2,626.65","5,751,120,000",675.00
"Mar 27, 2020","2,541.47","2,541.47","6,201,670,000",676.00
"Mar 26, 2020","2,630.07","2,630.07","7,766,990,000",677.00
"Mar 25, 2020","2,475.56","2,475.56","8,300,010,000",678.00
"Mar 24, 2020","2,447.33","2,447.33","7,563,150,000",679.00
"Mar 23, 2020","2,237.40","2,237.40","7,411,380,000",680.00
"Mar 20, 2020","2,304.92","2,304.92","9,053,950,000",681.00
"Mar 19, 2020","2,409.39","2,409.39","7,956,100,000",682.00
"Mar 18, 2020","2,398.10","2,398.10","8,799,300,000",683.00
"Mar 17, 2020","2,529.19","2,529.19","8,370,250,000",684.00
"Mar 16, 2020","2,386.13","2,386.13","7,805,450,000",685.00
"Mar 13, 2020","2,711.02","2,711.02","8,299,070,000",686.00
"Mar 12, 2020","2,480.64","2,480.64","8,850,810,000",687.00
"Mar 11, 2020","2,741.38","2,741.38","7,431,200,000",688.00
"Mar 10, 2020","2,882.23","2,882.23","7,642,040,000",689.00
"Mar 09, 2020","2,746.56","2,746.56","8,441,290,000",690.00
"Mar 06, 2020","2,972.37","2,972.37","6,555,240,000",691.00
"Mar 05, 2020","3,023.94","3,023.94","5,579,290,000",692.00
"Mar 04, 2020","3,130.12","3,130.12","5,073,020,000",693.00
"Mar 03, 2020","3,003.37","3,003.37","6,376,510,000",694.00
"Mar 02, 2020","3,090.23","3,090.23","6,381,330,000",695.00
"Feb 28, 2020","2,954.22","2,954.22","8,569,570,000",696.00
"Feb 27, 2020","2,978.76","2,978.76","7,064,710,000",697.00
"Feb 26, 2020","3,116.39","3,116.39","5,484,650,000",698.00
"Feb 25, 2020","3,128.21","3,128.21","5,596,760,000",699.00
"Feb 24, 2020","3,225.89","3,225.89","4,851,160,000",700.00
"Feb 21, 2020","3,337.75","3,337.75","3,908,780,000",701.00
"Feb 20, 2020","3,373.23","3,373.23","4,019,180,000",702.00
"Feb 19, 2020","3,386.15","3,386.15","3,614,200,000",703.00
"Feb 18, 2020","3,370.29","3,370.29","3,750,400,000",704.00
"Feb 14, 2020","3,380.16","3,380.16","3,419,700,000",705.00
"Feb 13, 2020","3,373.94","3,373.94","3,500,890,000",706.00
"Feb 12, 2020","3,379.45","3,379.45","3,930,910,000",707.00
"Feb 11, 2020","3,357.75","3,357.75","3,762,940,000",708.00
"Feb 10, 2020","3,352.09","3,352.09","3,462,730,000",709.00
"Feb 07, 2020","3,327.71","3,327.71","3,733,920,000",710.00
"Feb 06, 2020","3,345.78","3,345.78","3,887,250,000",711.00
"Feb 05, 2020","3,334.69","3,334.69","4,121,480,000",712.00
"Feb 04, 2020","3,297.59","3,297.59","3,996,900,000",713.00
"Feb 03, 2020","3,248.92","3,248.92","3,760,460,000",714.00
"Jan 31, 2020","3,225.52","3,225.52","4,529,700,000",715.00
"Jan 30, 2020","3,283.66","3,283.66","3,790,350,000",716.00
"Jan 29, 2020","3,273.40","3,273.40","3,600,250,000",717.00
"Jan 28, 2020","3,276.24","3,276.24","3,531,570,000",718.00
"Jan 27, 2020","3,243.63","3,243.63","3,831,050,000",719.00
"Jan 24, 2020","3,295.47","3,295.47","3,708,780,000",720.00
"Jan 23, 2020","3,325.54","3,325.54","3,766,710,000",721.00
"Jan 22, 2020","3,321.75","3,321.75","3,623,780,000",722.00
"Jan 21, 2020","3,320.79","3,320.79","4,104,840,000",723.00
"Jan 17, 2020","3,329.62","3,329.62","3,726,220,000",724.00
"Jan 16, 2020","3,316.81","3,316.81","3,540,580,000",725.00
"Jan 15, 2020","3,289.29","3,289.29","3,721,490,000",726.00
"Jan 14, 2020","3,283.15","3,283.15","3,687,620,000",727.00
"Jan 13, 2020","3,288.13","3,288.13","3,459,390,000",728.00
"Jan 10, 2020","3,265.35","3,265.35","3,214,580,000",729.00
"Jan 09, 2020","3,274.70","3,274.70","3,641,230,000",730.00
"Jan 08, 2020","3,253.05","3,253.05","3,726,840,000",731.00
"Jan 07, 2020","3,237.18","3,237.18","3,435,910,000",732.00
"Jan 06, 2020","3,246.28","3,246.28","3,702,460,000",733.00
"Jan 03, 2020","3,234.85","3,234.85","3,484,700,000",734.00
"Jan 02, 2020","3,257.85","3,257.85","3,459,930,000",735.00
"Dec 31, 2019","3,230.78","3,230.78","2,894,760,000",736.00
"Dec 30, 2019","3,221.29","3,221.29","3,021,720,000",737.00
"Dec 27, 2019","3,240.02","3,240.02","2,429,150,000",738.00
"Dec 26, 2019","3,239.91","3,239.91","2,164,540,000",739.00
"Dec 24, 2019","3,223.38","3,223.38","1,296,530,000",740.00
"Dec 23, 2019","3,224.01","3,224.01","3,064,530,000",741.00
"Dec 20, 2019","3,221.22","3,221.22","6,457,480,000",742.00
"Dec 19, 2019","3,205.37","3,205.37","3,784,360,000",743.00
"Dec 18, 2019","3,191.14","3,191.14","4,029,950,000",744.00
"Dec 17, 2019","3,192.52","3,192.52","3,842,940,000",745.00
"Dec 16, 2019","3,191.45","3,191.45","4,070,200,000",746.00
"Dec 13, 2019","3,168.80","3,168.80","3,757,650,000",747.00
"Dec 12, 2019","3,168.57","3,168.57","4,003,200,000",748.00
"Dec 11, 2019","3,141.63","3,141.63","3,257,650,000",749.00
"Dec 10, 2019","3,132.52","3,132.52","3,346,310,000",750.00
"Dec 09, 2019","3,135.96","3,135.96","3,400,470,000",751.00
"Dec 06, 2019","3,145.91","3,145.91","3,483,310,000",752.00
"Dec 05, 2019","3,117.43","3,117.43","3,360,480,000",753.00
"Dec 04, 2019","3,112.76","3,112.76","3,702,980,000",754.00
"Dec 03, 2019","3,093.20","3,093.20","3,671,580,000",755.00
"Dec 02, 2019","3,113.87","3,113.87","3,285,750,000",756.00
"Nov 29, 2019","3,140.98","3,140.98","1,743,420,000",757.00
"Nov 27, 2019","3,153.63","3,153.63","3,035,470,000",758.00
"Nov 26, 2019","3,140.52","3,140.52","4,600,450,000",759.00
"Nov 25, 2019","3,133.64","3,133.64","3,514,310,000",760.00
"Nov 22, 2019","3,110.29","3,110.29","3,235,270,000",761.00
"Nov 21, 2019","3,103.54","3,103.54","3,744,010,000",762.00
"Nov 20, 2019","3,108.46","3,108.46","4,041,010,000",763.00
"Nov 19, 2019","3,120.18","3,120.18","3,613,670,000",764.00
"Nov 18, 2019","3,122.03","3,122.03","3,440,140,000",765.00
"Nov 15, 2019","3,120.46","3,120.46","3,359,800,000",766.00
"Nov 14, 2019","3,096.63","3,096.63","3,282,090,000",767.00
"Nov 13, 2019","3,094.04","3,094.04","3,513,720,000",768.00
"Nov 12, 2019","3,091.84","3,091.84","3,495,560,000",769.00
"Nov 11, 2019","3,087.01","3,087.01","3,041,120,000",770.00
"Nov 08, 2019","3,093.08","3,093.08","3,508,160,000",771.00
"Nov 07, 2019","3,085.18","3,085.18","4,151,990,000",772.00
"Nov 06, 2019","3,076.78","3,076.78","4,465,510,000",773.00
"Nov 05, 2019","3,074.62","3,074.62","4,490,590,000",774.00
"Nov 04, 2019","3,078.27","3,078.27","4,178,040,000",775.00
"Nov 01, 2019","3,066.91","3,066.91","3,956,290,000",776.00
"Oct 31, 2019","3,037.56","3,037.56","4,149,310,000",777.00
"Oct 30, 2019","3,046.77","3,046.77","3,779,660,000",778.00
"Oct 29, 2019","3,036.89","3,036.89","3,594,430,000",779.00
"Oct 28, 2019","3,039.42","3,039.42","3,524,970,000",780.00
"Oct 25, 2019","3,022.55","3,022.55","3,379,060,000",781.00
"Oct 24, 2019","3,010.29","3,010.29","3,696,510,000",782.00
"Oct 23, 2019","3,004.52","3,004.52","3,413,600,000",783.00
"Oct 22, 2019","2,995.99","2,995.99","3,527,540,000",784.00
"Oct 21, 2019","3,006.72","3,006.72","3,271,960,000",785.00
"Oct 18, 2019","2,986.20","2,986.20","3,268,970,000",786.00
"Oct 17, 2019","2,997.95","2,997.95","3,103,470,000",787.00
"Oct 16, 2019","2,989.69","2,989.69","3,230,320,000",788.00
"Oct 15, 2019","2,995.68","2,995.68","3,345,090,000",789.00
"Oct 14, 2019","2,966.15","2,966.15","2,559,270,000",790.00
"Oct 11, 2019","2,970.27","2,970.27","3,581,320,000",791.00
"Oct 10, 2019","2,938.13","2,938.13","3,234,400,000",792.00
"Oct 09, 2019","2,919.40","2,919.40","2,735,350,000",793.00
"Oct 08, 2019","2,893.06","2,893.06","3,370,700,000",794.00
"Oct 07, 2019","2,938.79","2,938.79","2,959,050,000",795.00
"Oct 04, 2019","2,952.01","2,952.01","3,005,600,000",796.00
"Oct 03, 2019","2,910.63","2,910.63","3,515,130,000",797.00
"Oct 02, 2019","2,887.61","2,887.61","3,914,180,000",798.00
"Oct 01, 2019","2,940.25","2,940.25","3,560,750,000",799.00
"Sep 30, 2019","2,976.74","2,976.74","3,249,130,000",800.00
"Sep 27, 2019","2,961.79","2,961.79","3,246,480,000",801.00
"Sep 26, 2019","2,977.62","2,977.62","3,084,910,000",802.00
"Sep 25, 2019","2,984.87","2,984.87","3,331,200,000",803.00
"Sep 24, 2019","2,966.60","2,966.60","3,872,800,000",804.00
"Sep 23, 2019","2,991.78","2,991.78","3,187,250,000",805.00
"Sep 20, 2019","2,992.07","2,992.07","6,103,440,000",806.00
"Sep 19, 2019","3,006.79","3,006.79","3,265,660,000",807.00
"Sep 18, 2019","3,006.73","3,006.73","3,458,800,000",808.00
"Sep 17, 2019","3,005.70","3,005.70","3,673,250,000",809.00
"Sep 16, 2019","2,997.96","2,997.96","4,285,860,000",810.00
"Sep 13, 2019","3,007.39","3,007.39","3,557,010,000",811.00
"Sep 12, 2019","3,009.57","3,009.57","3,796,990,000",812.00
"Sep 11, 2019","3,000.93","3,000.93","3,934,370,000",813.00
"Sep 10, 2019","2,979.39","2,979.39","4,393,040,000",814.00
"Sep 09, 2019","2,978.43","2,978.43","4,031,120,000",815.00
"Sep 06, 2019","2,978.71","2,978.71","3,209,340,000",816.00
"Sep 05, 2019","2,976.00","2,976.00","3,902,600,000",817.00
"Sep 04, 2019","2,937.78","2,937.78","3,167,900,000",818.00
"Sep 03, 2019","2,906.27","2,906.27","3,427,830,000",819.00
"Aug 30, 2019","2,926.46","2,926.46","3,009,910,000",820.00
"Aug 29, 2019","2,924.58","2,924.58","3,177,150,000",821.00
"Aug 28, 2019","2,887.94","2,887.94","3,102,480,000",822.00
"Aug 27, 2019","2,869.16","2,869.16","3,537,490,000",823.00
"Aug 26, 2019","2,878.38","2,878.38","2,859,790,000",824.00
"Aug 23, 2019","2,847.11","2,847.11","3,942,520,000",825.00
"Aug 22, 2019","2,922.95","2,922.95","2,893,660,000",826.00
"Aug 21, 2019","2,924.43","2,924.43","3,016,540,000",827.00
"Aug 20, 2019","2,900.51","2,900.51","3,067,710,000",828.00
"Aug 19, 2019","2,923.65","2,923.65","3,221,050,000",829.00
"Aug 16, 2019","2,888.68","2,888.68","3,524,080,000",830.00
"Aug 15, 2019","2,847.60","2,847.60","4,041,720,000",831.00
"Aug 14, 2019","2,840.60","2,840.60","4,325,150,000",832.00
"Aug 13, 2019","2,926.32","2,926.32","3,857,190,000",833.00
"Aug 12, 2019","2,882.70","2,882.70","3,328,570,000",834.00
"Aug 09, 2019","2,918.65","2,918.65","3,356,850,000",835.00
"Aug 08, 2019","2,938.09","2,938.09","4,118,530,000",836.00
"Aug 07, 2019","2,883.98","2,883.98","4,512,720,000",837.00
"Aug 06, 2019","2,881.77","2,881.77","4,156,640,000",838.00
"Aug 05, 2019","2,844.74","2,844.74","4,542,850,000",839.00
"Aug 02, 2019","2,932.05","2,932.05","3,882,810,000",840.00
"Aug 01, 2019","2,953.56","2,953.56","4,793,810,000",841.00
"Jul 31, 2019","2,980.38","2,980.38","4,626,330,000",842.00
"Jul 30, 2019","3,013.18","3,013.18","3,632,770,000",843.00
"Jul 29, 2019","3,020.97","3,020.97","3,224,490,000",844.00
"Jul 26, 2019","3,025.86","3,025.86","3,260,170,000",845.00
"Jul 25, 2019","3,003.67","3,003.67","3,657,050,000",846.00
"Jul 24, 2019","3,019.56","3,019.56","3,433,220,000",847.00
"Jul 23, 2019","3,005.47","3,005.47","3,333,810,000",848.00
"Jul 22, 2019","2,985.03","2,985.03","3,016,200,000",849.00
"Jul 19, 2019","2,976.61","2,976.61","3,285,890,000",850.00
"Jul 18, 2019","2,995.11","2,995.11","3,369,820,000",851.00
"Jul 17, 2019","2,984.42","2,984.42","3,185,650,000",852.00
"Jul 16, 2019","3,004.04","3,004.04","3,297,030,000",853.00
"Jul 15, 2019","3,014.30","3,014.30","2,876,100,000",854.00
"Jul 12, 2019","3,013.77","3,013.77","2,984,140,000",855.00
"Jul 11, 2019","2,999.91","2,999.91","3,155,710,000",856.00
"Jul 10, 2019","2,993.07","2,993.07","3,157,800,000",857.00
"Jul 09, 2019","2,979.63","2,979.63","3,033,330,000",858.00
"Jul 08, 2019","2,975.95","2,975.95","2,922,360,000",859.00
"Jul 05, 2019","2,990.41","2,990.41","2,434,680,000",860.00
"Jul 03, 2019","2,995.82","2,995.82","1,963,570,000",861.00
"Jul 02, 2019","2,973.01","2,973.01","3,224,490,000",862.00
"Jul 01, 2019","2,964.33","2,964.33","3,524,860,000",863.00
"Jun 28, 2019","2,941.76","2,941.76","5,422,650,000",864.00
"Jun 27, 2019","2,924.92","2,924.92","3,162,500,000",865.00
"Jun 26, 2019","2,913.78","2,913.78","3,511,350,000",866.00
"Jun 25, 2019","2,917.38","2,917.38","3,579,430,000",867.00
"Jun 24, 2019","2,945.35","2,945.35","3,136,960,000",868.00
"Jun 21, 2019","2,950.46","2,950.46","5,003,540,000",869.00
"Jun 20, 2019","2,954.18","2,954.18","3,943,060,000",870.00
"Jun 19, 2019","2,926.46","2,926.46","3,300,220,000",871.00
"Jun 18, 2019","2,917.75","2,917.75","3,441,540,000",872.00
"Jun 17, 2019","2,889.67","2,889.67","2,828,400,000",873.00
"Jun 14, 2019","2,886.98","2,886.98","2,992,810,000",874.00
"Jun 13, 2019","2,891.64","2,891.64","3,100,640,000",875.00
"Jun 12, 2019","2,879.84","2,879.84","3,039,870,000",876.00
"Jun 11, 2019","2,885.72","2,885.72","3,551,000,000",877.00
