,Close,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
1958,1.0931,1.4,1.7,1.25,0.34,0.91,2390.9,12770.41016
1959,1.0931,1.4,1.7,1.25,0.34,0.91,2390.9,12770.41016
1960,1.0931,1.4,1.7,1.25,0.34,0.91,2390.9,12770.41016
1961,1.09749,1.4,1.7,1.25,0.34,0.91,2402.32,12807.04004
1962,1.10826,1.4,1.7,1.25,0.34,0.91,2400.67,12804.53027
1963,1.11584,1.4,1.7,1.25,0.34,0.91,2357.03,12631.61035
1964,1.11028,1.4,1.7,1.25,0.34,0.91,2365.72,12590.05957
1965,1.12065,1.4,1.7,1.25,0.34,0.91,2381.73,12638.69043
1966,1.12065,1.4,1.7,1.25,0.34,0.91,2381.73,12638.69043
1967,1.12065,1.4,1.7,1.25,0.34,0.91,2381.73,12638.69043
1968,1.12372,1.4,1.7,1.25,0.34,0.91,2394.02,12619.45996
1969,1.11826,1.4,1.7,1.25,0.34,0.91,2398.42,12659.15039
1970,1.12185,1.4,1.7,1.25,0.34,0.91,2404.39,12642.87012
1971,1.12102,1.4,1.7,1.25,0.34,0.91,2415.07,12621.71973
1972,1.11799,1.4,1.7,1.25,0.34,0.91,2415.82,12602.17969
1973,1.11799,1.4,1.7,1.25,0.34,0.91,2415.82,12602.17969
1974,1.11799,1.4,1.7,1.25,0.34,0.91,2415.82,12602.17969
1975,1.11624,1.4,1.7,1.25,0.34,0.91,2415.82,12628.9502
1976,1.11856,1.4,1.7,1.25,0.34,0.91,2412.91,12598.67969
1977,1.12431,1.4,1.7,1.25,0.34,0.83,2411.8,12615.05957
1978,1.12122,1.3,1.7,1.14,0.25,0.91,2430.06,12664.91992
1979,1.12825,1.3,1.7,1.14,0.25,0.91,2439.07,12822.94043
1980,1.12825,1.3,1.7,1.14,0.25,0.91,2439.07,12822.94043
1981,1.12825,1.3,1.7,1.14,0.25,0.91,2439.07,12822.94043
1982,1.12541,1.3,1.7,1.14,0.25,0.91,2436.1,12822.94043
1983,1.12771,1.3,1.7,1.14,0.25,0.91,2429.33,12690.12012
1984,1.12554,1.3,1.7,1.14,0.25,0.91,2433.14,12672.49023
1985,1.12122,1.3,1.7,1.14,0.25,0.91,2433.79,12713.58008
1986,1.11941,1.3,1.7,1.14,0.25,0.91,2431.77,12815.71973
1987,1.11941,1.3,1.7,1.14,0.25,0.91,2431.77,12815.71973
1988,1.11941,1.3,1.7,1.14,0.25,0.91,2431.77,12815.71973
1989,1.12029,1.3,1.7,1.14,0.25,0.91,2429.39,12690.44043
1990,1.12107,1.3,1.7,1.14,0.25,0.91,2440.35,12764.98047
1991,1.1217,1.3,1.7,1.14,0.25,0.91,2437.92,12805.9502
1992,1.1145,1.3,1.7,1.14,0.25,1.16,2432.46,12691.80957
1993,1.11968,1.3,1.7,1.14,0.25,1.16,2433.15,12752.73047
1994,1.11968,1.3,1.7,1.14,0.25,1.16,2433.15,12752.73047
1995,1.11968,1.3,1.7,1.14,0.25,1.16,2433.15,12752.73047
1996,1.11483,1.3,1.7,1.14,0.25,1.16,2453.46,12888.9502
1997,1.11336,1.3,1.7,1.14,0.25,1.16,2437.03,12814.79004
1998,1.1168,1.3,1.7,1.14,0.25,1.16,2435.61,12774.25977
1999,1.11516,1.3,1.7,1.14,0.25,1.16,2434.5,12794
2000,1.11918,1.3,1.7,1.14,0.25,1.16,2438.3,12733.41016
2001,1.11918,1.3,1.7,1.14,0.25,1.16,2438.3,12733.41016
2002,1.11918,1.3,1.7,1.14,0.25,1.16,2438.3,12733.41016
2003,1.11815,1.3,1.7,1.14,0.25,1.16,2439.07,12770.83008
2004,1.13385,1.3,1.7,1.14,0.25,1.16,2419.38,12671.01953
2005,1.13775,1.3,1.7,1.14,0.25,1.16,2440.69,12647.26953
2006,1.14402,1.3,1.7,1.14,0.25,1.16,2419.7,12416.19043
2007,1.14251,1.3,1.7,1.14,0.25,1.06,2423.41,12325.12012
2008,1.14251,1.3,1.7,1.33,0.46,1.06,2423.41,12325.12012
2009,1.14251,1.3,1.7,1.33,0.46,1.06,2423.41,12325.12012
2010,1.13641,1.3,1.7,1.33,0.46,1.16,2429.01,12475.30957
2011,1.13427,1.3,1.7,1.33,0.46,1.16,2429.01,12437.12988
2012,1.13513,1.3,1.7,1.33,0.46,1.16,2432.54,12453.67969
2013,1.14229,1.3,1.7,1.33,0.46,1.16,2409.75,12381.25
2014,1.13996,1.3,1.7,1.33,0.46,1.16,2425.18,12388.67969
2015,1.13996,1.3,1.7,1.33,0.46,1.16,2425.18,12388.67969
2016,1.13996,1.3,1.7,1.33,0.46,1.16,2425.18,12388.67969
2017,1.13991,1.3,1.7,1.33,0.46,1.16,2427.43,12445.91992
2018,1.14674,1.3,1.7,1.33,0.46,1.16,2425.53,12437.01953
2019,1.14116,1.3,1.7,1.33,0.46,1.16,2443.25,12626.58008
2020,1.13973,1.3,1.7,1.33,0.46,1.16,2447.83,12641.33008
2021,1.14685,1.3,1.7,1.33,0.46,1.16,2459.27,12631.71973
2022,1.14685,1.3,1.7,1.33,0.46,1.16,2459.27,12631.71973
2023,1.14685,1.3,1.7,1.33,0.46,1.16,2459.27,12631.71973
2024,1.1478,1.3,1.7,1.33,0.46,1.16,2459.14,12587.16016
2025,1.15538,1.3,1.7,1.33,0.46,1.16,2460.61,12430.38965
2026,1.15142,1.3,1.7,1.33,0.46,1.16,2473.83,12452.04981
2027,1.16304,1.3,1.7,1.33,0.46,1.16,2473.45,12447.25
2028,1.16622,1.3,1.7,1.33,0.46,1.16,2472.54,12240.05957
2029,1.16622,1.3,1.7,1.33,0.46,1.16,2472.54,12240.05957
2030,1.16622,1.3,1.7,1.33,0.46,1.16,2472.54,12240.05957
2031,1.16413,1.3,1.7,1.33,0.46,1.16,2469.91,12208.9502
2032,1.16467,1.3,1.7,1.33,0.46,1.16,2477.13,12264.30957
2033,1.17332,1.3,1.7,1.33,0.46,1.16,2477.83,12305.11035
2034,1.16753,1.3,1.7,1.33,0.46,1.16,2475.42,12212.04004
2035,1.17478,1.3,1.7,1.33,0.46,1.16,2472.1,12162.7002
2036,1.17478,1.3,1.7,1.33,0.46,1.16,2472.1,12162.7002
2037,1.17478,1.3,1.7,1.33,0.46,1.16,2472.1,12162.7002
2038,1.18414,1.3,1.7,1.33,0.46,1.07,2470.3,12118.25
2039,1.18014,1.5,1.7,1.23,0.35,1.16,2476.35,12251.29004
2040,1.18555,1.5,1.7,1.23,0.35,1.16,2477.57,12181.48047
2041,1.1869,1.5,1.7,1.23,0.35,1.16,2472.16,12154.71973
2042,1.1773,1.5,1.7,1.23,0.35,1.16,2476.83,12297.71973
2043,1.1773,1.5,1.7,1.23,0.35,1.16,2476.83,12297.71973
2044,1.1773,1.5,1.7,1.23,0.35,1.16,2476.83,12297.71973
2045,1.17951,1.5,1.7,1.23,0.35,1.16,2480.91,12257.16992
2046,1.17509,1.5,1.7,1.23,0.35,1.16,2474.92,12292.04981
2047,1.17586,1.5,1.7,1.23,0.35,1.16,2474.02,12154
2048,1.17714,1.5,1.7,1.23,0.35,1.16,2438.21,12014.29981
2049,1.18199,1.5,1.7,1.23,0.35,1.16,2441.32,12014.05957
2050,1.18199,1.5,1.7,1.23,0.35,1.16,2441.32,12014.05957
2051,1.18199,1.5,1.7,1.23,0.35,1.16,2441.32,12014.05957
2052,1.17786,1.5,1.7,1.23,0.35,1.16,2465.84,12165.12012
2053,1.17344,1.5,1.7,1.23,0.35,1.16,2464.61,12177.04004
2054,1.17665,1.5,1.7,1.23,0.35,1.16,2468.11,12263.86035
2055,1.17226,1.5,1.7,1.23,0.35,1.16,2430.01,12203.45996
2056,1.17591,1.5,1.7,1.23,0.35,1.16,2425.55,12165.19043
2057,1.17591,1.5,1.7,1.23,0.35,1.16,2425.55,12165.19043
2058,1.17591,1.5,1.7,1.23,0.35,1.16,2425.55,12165.19043
2059,1.18145,1.5,1.7,1.23,0.35,1.16,2428.37,12065.99023
2060,1.17612,1.5,1.7,1.23,0.35,1.16,2452.51,12229.33984
2061,1.18066,1.5,1.7,1.23,0.35,1.16,2444.04,12174.29981
2062,1.1799,1.5,1.7,1.23,0.35,1.16,2438.97,12180.83008
2063,1.19219,1.5,1.7,1.23,0.35,1.16,2443.05,12167.94043
2064,1.19219,1.5,1.7,1.23,0.35,1.16,2443.05,12167.94043
2065,1.19219,1.5,1.7,1.23,0.35,1.16,2443.05,12167.94043
2066,1.19784,1.5,1.7,1.23,0.35,1.16,2444.24,12123.46973
2067,1.19717,1.5,1.7,1.23,0.35,1.16,2446.3,11945.87988
2068,1.18832,1.5,1.7,1.23,0.35,1.16,2457.59,12002.46973
2069,1.19093,1.5,1.7,1.23,0.35,1.07,2471.65,12055.83984
2070,1.18597,1.6,1.7,1.21,0.35,1.16,2476.55,12142.63965
2071,1.18597,1.6,1.7,1.21,0.35,1.16,2476.55,12142.63965
2072,1.18597,1.6,1.7,1.21,0.35,1.16,2476.55,12142.63965
2073,1.18965,1.6,1.7,1.21,0.35,1.16,2476.55,12102.20996
2074,1.19135,1.6,1.7,1.21,0.35,1.16,2457.85,12123.70996
2075,1.19166,1.6,1.7,1.21,0.35,1.16,2465.54,12214.54004
2076,1.20226,1.6,1.7,1.21,0.35,1.16,2465.1,12296.62988
2077,1.20347,1.6,1.7,1.21,0.35,1.16,2461.43,12303.98047
2078,1.20347,1.6,1.7,1.21,0.35,1.16,2461.43,12303.98047
2079,1.20347,1.6,1.7,1.21,0.35,1.16,2461.43,12303.98047
2080,1.19522,1.6,1.7,1.21,0.35,1.16,2488.11,12475.24023
2081,1.19662,1.6,1.7,1.21,0.35,1.16,2496.48,12524.76953
2082,1.18848,1.6,1.7,1.21,0.35,1.16,2498.37,12553.57031
2083,1.19186,1.6,1.7,1.21,0.35,1.16,2495.62,12540.4502
2084,1.19447,1.6,1.7,1.21,0.35,1.16,2500.23,12518.80957
2085,1.19447,1.6,1.7,1.21,0.35,1.16,2500.23,12518.80957
2086,1.19447,1.6,1.7,1.21,0.35,1.16,2500.23,12518.80957
2087,1.19535,1.6,1.7,1.21,0.35,1.16,2503.87,12559.38965
2088,1.1994,1.6,1.7,1.21,0.35,1.16,2506.65,12561.79004
2089,1.18924,1.6,1.7,1.21,0.35,1.16,2508.24,12569.16992
2090,1.19408,1.6,1.7,1.21,0.35,1.16,2500.6,12600.03027
2091,1.19466,1.6,1.7,1.21,0.35,1.16,2502.22,12592.34961
2092,1.19466,1.6,1.7,1.21,0.35,1.16,2502.22,12592.34961
2093,1.19466,1.6,1.7,1.21,0.35,1.16,2502.22,12592.34961
2094,1.18476,1.6,1.7,1.21,0.35,1.16,2496.66,12594.80957
2095,1.17925,1.6,1.7,1.21,0.35,1.16,2496.84,12605.2002
2096,1.17446,1.6,1.7,1.21,0.35,1.16,2507.04,12657.41016
2097,1.17855,1.6,1.7,1.21,0.35,1.16,2510.06,12704.65039
2098,1.18137,1.6,1.7,1.21,0.35,1.06,2519.36,12828.86035
2099,1.18137,1.6,1.7,1.21,0.35,1.06,2519.36,12828.86035
2100,1.18137,1.4,1.8,1.25,0.37,1.06,2519.36,12828.86035
2101,1.17324,1.4,1.8,1.25,0.37,1.16,2529.12,12902.65039
2102,1.17432,1.4,1.8,1.25,0.37,1.16,2534.58,12902.65039
2103,1.17587,1.4,1.8,1.25,0.37,1.16,2537.74,12970.51953
2104,1.17105,1.4,1.8,1.25,0.37,1.16,2552.07,12968.04981
2105,1.17299,1.4,1.8,1.25,0.37,1.16,2549.33,12955.94043
2106,1.17299,1.4,1.8,1.25,0.37,1.16,2549.33,12955.94043
2107,1.17299,1.4,1.8,1.25,0.37,1.16,2549.33,12955.94043
2108,1.17401,1.4,1.8,1.25,0.37,1.16,2544.73,12976.40039
2109,1.18076,1.4,1.8,1.25,0.37,1.16,2550.64,12949.25
2110,1.1858,1.4,1.8,1.25,0.37,1.16,2555.24,12970.67969
2111,1.18294,1.4,1.8,1.25,0.37,1.16,2550.93,12982.88965
2112,1.18191,1.4,1.8,1.25,0.37,1.16,2553.17,12991.87012
2113,1.18191,1.4,1.8,1.25,0.37,1.16,2553.17,12991.87012
2114,1.18191,1.4,1.8,1.25,0.37,1.16,2553.17,12991.87012
2115,1.17956,1.4,1.8,1.25,0.37,1.16,2557.64,13003.7002
2116,1.17658,1.4,1.8,1.25,0.37,1.16,2559.36,12995.05957
2117,1.1787,1.4,1.8,1.25,0.37,1.16,2561.26,13043.03027
2118,1.18518,1.4,1.8,1.25,0.37,1.16,2562.1,12990.09961
2119,1.17817,1.4,1.8,1.25,0.37,1.16,2575.21,12991.28027
2120,1.17817,1.4,1.8,1.25,0.37,1.16,2575.21,12991.28027
2121,1.17817,1.4,1.8,1.25,0.37,1.16,2575.21,12991.28027
2122,1.17485,1.4,1.8,1.25,0.37,1.16,2564.98,13003.13965
2123,1.17609,1.4,1.8,1.25,0.37,1.16,2569.13,13013.19043
2124,1.18125,1.4,1.8,1.25,0.37,1.16,2557.15,12953.41016
2125,1.16503,1.4,1.8,1.25,0.37,1.16,2560.4,13133.28027
2126,1.16083,1.4,1.8,1.25,0.37,1.16,2581.07,13217.54004
2127,1.16083,1.4,1.8,1.25,0.37,1.16,2581.07,13217.54004
2128,1.16083,1.4,1.8,1.25,0.37,1.16,2581.07,13217.54004
2129,1.16505,1.4,1.8,1.25,0.37,1.16,2572.83,13229.57031
2130,1.16454,1.4,1.8,1.25,0.37,1.07,2575.26,13229.57031
2131,1.16183,1.4,1.8,1.25,0.37,1.16,2579.36,13465.50977
2132,1.16579,1.5,1.7,1.14,0.31,1.16,2579.85,13440.92969
2133,1.1606,1.5,1.7,1.14,0.31,1.16,2587.84,13478.86035
2134,1.1606,1.5,1.7,1.14,0.31,1.16,2587.84,13478.86035
2135,1.1606,1.5,1.7,1.14,0.31,1.16,2587.84,13478.86035
2136,1.16093,1.5,1.7,1.14,0.31,1.16,2591.13,13468.79004
2137,1.15857,1.5,1.7,1.14,0.31,1.16,2590.64,13379.26953
2138,1.15943,1.5,1.7,1.14,0.31,1.16,2594.38,13382.41992
2139,1.16412,1.5,1.7,1.14,0.31,1.16,2584.62,13182.55957
2140,1.16638,1.5,1.7,1.14,0.31,1.16,2582.3,13127.46973
2141,1.16638,1.5,1.7,1.14,0.31,1.16,2582.3,13127.46973
2142,1.16638,1.5,1.7,1.14,0.31,1.16,2582.3,13127.46973
2143,1.1667,1.5,1.7,1.14,0.31,1.16,2584.84,13074.41992
2144,1.17975,1.5,1.7,1.14,0.31,1.16,2578.87,13033.48047
2145,1.17907,1.5,1.7,1.14,0.31,1.16,2564.62,12976.37012
2146,1.17697,1.5,1.7,1.14,0.31,1.16,2585.64,13047.21973
2147,1.17879,1.5,1.7,1.14,0.31,1.16,2578.85,12993.73047
2148,1.17879,1.5,1.7,1.14,0.31,1.16,2578.85,12993.73047
2149,1.17879,1.5,1.7,1.14,0.31,1.16,2578.85,12993.73047
2150,1.17328,1.5,1.7,1.14,0.31,1.16,2582.14,13058.66016
2151,1.17378,1.5,1.7,1.14,0.31,1.16,2599.03,13167.54004
2152,1.18215,1.5,1.7,1.14,0.31,1.16,2597.08,13015.04004
2153,1.18491,1.5,1.7,1.14,0.31,1.16,2597.08,13008.54981
2154,1.19286,1.5,1.7,1.14,0.31,1.16,2602.42,13059.83984
2155,1.19286,1.5,1.7,1.14,0.31,1.16,2602.42,13059.83984
2156,1.19286,1.5,1.7,1.14,0.31,1.16,2602.42,13059.83984
2157,1.18982,1.5,1.7,1.14,0.31,1.16,2601.42,13000.2002
2158,1.18387,1.5,1.7,1.14,0.31,1.16,2627.04,13059.53027
2159,1.18468,1.5,1.7,1.14,0.31,1.16,2626.07,13061.87012
2160,1.19036,1.5,1.7,1.14,0.31,1.07,2647.58,13023.98047
2161,1.18942,1.3,1.8,1.09,0.3,1.16,2642.22,12861.49023
2162,1.18942,1.3,1.8,1.09,0.3,1.16,2642.22,12861.49023
2163,1.18942,1.3,1.8,1.09,0.3,1.16,2642.22,12861.49023
2164,1.18655,1.3,1.8,1.09,0.3,1.16,2639.44,13058.54981
2165,1.18259,1.3,1.8,1.09,0.3,1.16,2629.57,13048.54004
2166,1.17952,1.3,1.8,1.09,0.3,1.16,2629.27,12998.84961
2167,1.17725,1.3,1.8,1.09,0.3,1.16,2636.98,13045.15039
2168,1.1772,1.3,1.8,1.09,0.3,1.16,2651.5,13153.7002
2169,1.1772,1.3,1.8,1.09,0.3,1.16,2651.5,13153.7002
2170,1.1772,1.3,1.8,1.09,0.3,1.16,2651.5,13153.7002
2171,1.17685,1.3,1.8,1.09,0.3,1.16,2659.99,13123.65039
2172,1.17413,1.3,1.8,1.09,0.3,1.17,2664.11,13183.53027
2173,1.18256,1.3,1.8,1.09,0.3,1.17,2662.85,13125.63965
2174,1.17773,1.3,1.8,1.09,0.3,1.41,2652.01,13068.08008
2175,1.17492,1.3,1.8,1.09,0.3,1.41,2675.81,13103.55957
2176,1.17492,1.3,1.8,1.09,0.3,1.41,2675.81,13103.55957
2177,1.17492,1.3,1.8,1.09,0.3,1.41,2675.81,13103.55957
2178,1.17813,1.3,1.8,1.09,0.3,1.42,2690.16,13312.29981
2179,1.18389,1.3,1.8,1.09,0.3,1.42,2681.47,13215.79004
2180,1.18707,1.3,1.8,1.09,0.3,1.42,2679.25,13069.16992
2181,1.18734,1.3,1.8,1.09,0.3,1.42,2684.57,13109.74023
2182,1.18607,1.3,1.8,1.09,0.3,1.42,2683.34,13072.79004
2183,1.18607,1.3,1.8,1.09,0.3,1.42,2683.34,13072.79004
2184,1.18607,1.3,1.8,1.09,0.3,1.42,2683.34,13072.79004
2185,1.18755,1.3,1.8,1.09,0.3,1.42,2683.34,13072.79004
2186,1.18581,1.3,1.8,1.09,0.3,1.42,2680.5,13072.79004
2187,1.18872,1.3,1.8,1.09,0.3,1.42,2682.62,13070.01953
2188,1.19422,1.3,1.8,1.09,0.3,1.42,2687.54,12979.94043
2189,1.19985,1.3,1.8,1.09,0.3,1.33,2673.61,12917.63965
2190,1.19985,1.3,1.8,1.09,0.3,1.33,2673.61,12917.63965
2191,1.19985,1.3,1.8,1.09,0.3,1.33,2673.61,12917.63965
2192,1.19985,1.3,1.8,1.23,0.47,1.33,2673.61,12917.63965
2193,1.20583,1.3,1.8,1.23,0.47,1.42,2695.81,12871.38965
2194,1.20141,1.3,1.8,1.23,0.47,1.42,2713.06,12978.20996
2195,1.2068,1.3,1.8,1.23,0.47,1.42,2723.99,13167.88965
2196,1.20304,1.3,1.8,1.23,0.47,1.42,2743.15,13319.63965
2197,1.20304,1.3,1.8,1.23,0.47,1.42,2743.15,13319.63965
2198,1.20304,1.3,1.8,1.23,0.47,1.42,2743.15,13319.63965
2199,1.19666,1.3,1.8,1.23,0.47,1.42,2747.71,13367.78027
2200,1.19363,1.3,1.8,1.23,0.47,1.42,2751.29,13385.58984
2201,1.19471,1.3,1.8,1.23,0.47,1.42,2748.23,13281.33984
2202,1.20319,1.3,1.8,1.23,0.47,1.42,2767.56,13202.90039
2203,1.21993,1.3,1.8,1.23,0.47,1.42,2786.24,13245.03027
2204,1.21993,1.3,1.8,1.23,0.47,1.42,2786.24,13245.03027
2205,1.21993,1.3,1.8,1.23,0.47,1.42,2786.24,13245.03027
2206,1.22634,1.3,1.8,1.23,0.47,1.42,2786.24,13200.50977
2207,1.22601,1.3,1.8,1.23,0.47,1.42,2776.42,13246.33008
2208,1.21851,1.3,1.8,1.23,0.47,1.42,2802.56,13183.95996
2209,1.22377,1.3,1.8,1.23,0.47,1.42,2798.03,13281.42969
2210,1.22145,1.3,1.8,1.23,0.47,1.42,2810.3,13434.4502
2211,1.22145,1.3,1.8,1.23,0.47,1.42,2810.3,13434.4502
2212,1.22145,1.3,1.8,1.23,0.47,1.42,2810.3,13434.4502
2213,1.22614,1.3,1.8,1.23,0.47,1.42,2832.97,13463.69043
2214,1.22982,1.3,1.8,1.23,0.47,1.42,2839.13,13559.59961
2215,1.24076,1.3,1.8,1.23,0.47,1.42,2837.54,13414.74023
2216,1.23928,1.3,1.8,1.23,0.47,1.42,2839.25,13298.36035
2217,1.24283,1.3,1.8,1.23,0.47,1.42,2872.87,13340.16992
2218,1.24283,1.3,1.8,1.23,0.47,1.42,2872.87,13340.16992
2219,1.24283,1.3,1.8,1.23,0.47,1.42,2872.87,13340.16992
2220,1.23823,1.3,1.8,1.23,0.47,1.42,2853.53,13324.48047
2221,1.24023,1.3,1.8,1.23,0.47,1.42,2822.43,13197.70996
2222,1.2413,1.3,1.8,1.23,0.47,1.34,2823.81,13189.48047
2223,1.25076,1.1,1.8,1.38,0.66,1.42,2821.98,13003.90039
2224,1.24559,1.1,1.8,1.38,0.66,1.42,2762.13,12785.16016
2225,1.24559,1.1,1.8,1.38,0.66,1.42,2762.13,12785.16016
2226,1.24559,1.1,1.8,1.38,0.66,1.42,2762.13,12785.16016
2227,1.23661,1.1,1.8,1.38,0.66,1.42,2648.94,12687.49023
2228,1.23766,1.1,1.8,1.38,0.66,1.42,2695.14,12392.66016
2229,1.22626,1.1,1.8,1.38,0.66,1.42,2681.66,12590.42969
2230,1.22465,1.1,1.8,1.38,0.66,1.42,2581,12260.29004
2231,1.2251,1.1,1.8,1.38,0.66,1.42,2619.55,12107.48047
2232,1.2251,1.1,1.8,1.38,0.66,1.42,2619.55,12107.48047
2233,1.2251,1.1,1.8,1.38,0.66,1.42,2619.55,12107.48047
2234,1.22914,1.1,1.8,1.38,0.66,1.42,2656,12282.76953
2235,1.23503,1.1,1.8,1.38,0.66,1.42,2662.94,12196.5
2236,1.24486,1.1,1.8,1.38,0.66,1.42,2698.63,12339.16016
2237,1.25058,1.1,1.8,1.38,0.66,1.42,2731.2,12346.16992
2238,1.24041,1.1,1.8,1.38,0.66,1.42,2732.22,12451.95996
2239,1.24041,1.1,1.8,1.38,0.66,1.42,2732.22,12451.95996
2240,1.24041,1.1,1.8,1.38,0.66,1.42,2732.22,12451.95996
2241,1.24065,1.1,1.8,1.38,0.66,1.42,2732.22,12385.59961
2242,1.23373,1.1,1.8,1.38,0.66,1.42,2716.26,12487.90039
2243,1.22829,1.1,1.8,1.38,0.66,1.42,2701.33,12470.49023
2244,1.23305,1.1,1.8,1.38,0.66,1.42,2703.96,12461.91016
2245,1.22937,1.1,1.8,1.38,0.66,1.42,2747.3,12483.79004
2246,1.22937,1.1,1.8,1.38,0.66,1.42,2747.3,12483.79004
2247,1.22937,1.1,1.8,1.38,0.66,1.42,2747.3,12483.79004
2248,1.23169,1.1,1.8,1.38,0.66,1.42,2779.6,12527.04004
2249,1.22328,1.1,1.8,1.38,0.66,1.42,2744.28,12490.73047
2250,1.21939,1.1,1.8,1.38,0.66,1.35,2713.83,12435.84961
2251,1.22671,1.4,2.1,1.27,0.53,1.42,2677.67,12190.94043
2252,1.23186,1.4,2.1,1.27,0.53,1.42,2691.25,11913.70996
2253,1.23186,1.4,2.1,1.27,0.53,1.42,2691.25,11913.70996
2254,1.23186,1.4,2.1,1.27,0.53,1.42,2691.25,11913.70996
2255,1.23356,1.4,2.1,1.27,0.53,1.42,2720.94,12090.87012
2256,1.24038,1.4,2.1,1.27,0.53,1.42,2728.12,12113.87012
2257,1.2411,1.4,2.1,1.27,0.53,1.42,2726.8,12245.36035
2258,1.23104,1.4,2.1,1.27,0.53,1.42,2738.97,12355.57031
2259,1.23041,1.4,2.1,1.27,0.53,1.42,2786.57,12346.67969
2260,1.23041,1.4,2.1,1.27,0.53,1.42,2786.57,12346.67969
2261,1.23041,1.4,2.1,1.27,0.53,1.42,2786.57,12346.67969
2262,1.23339,1.4,2.1,1.27,0.53,1.42,2783.02,12418.38965
2263,1.23894,1.4,2.1,1.27,0.53,1.42,2765.31,12221.03027
2264,1.23673,1.4,2.1,1.27,0.53,1.42,2749.48,12237.74023
2265,1.23043,1.4,2.1,1.27,0.53,1.43,2747.33,12345.55957
2266,1.22889,1.4,2.1,1.27,0.53,1.43,2752.01,12389.58008
2267,1.22889,1.4,2.1,1.27,0.53,1.43,2752.01,12389.58008
2268,1.22889,1.4,2.1,1.27,0.53,1.43,2752.01,12389.58008
2269,1.23348,1.4,2.1,1.27,0.53,1.43,2712.92,12217.01953
2270,1.22413,1.4,2.1,1.27,0.53,1.44,2716.94,12307.33008
2271,1.23378,1.4,2.1,1.27,0.53,1.44,2711.93,12309.15039
2272,1.23017,1.4,2.1,1.27,0.53,1.68,2643.69,12100.08008
2273,1.23522,1.4,2.1,1.27,0.53,1.68,2588.26,11886.30957
2274,1.23522,1.4,2.1,1.27,0.53,1.68,2588.26,11886.30957
2275,1.23522,1.4,2.1,1.27,0.53,1.68,2588.26,11886.30957
2276,1.24436,1.4,2.1,1.27,0.53,1.68,2658.55,11787.25977
2277,1.24022,1.4,2.1,1.27,0.53,1.68,2612.62,11970.83008
2278,1.23085,1.4,2.1,1.27,0.53,1.68,2605,11940.70996
2279,1.23002,1.4,2.1,1.27,0.53,1.68,2640.87,12096.73047
2280,1.232,1.4,2.1,1.27,0.53,1.67,2640.87,12096.73047
2281,1.232,1.4,2.1,1.27,0.53,1.67,2640.87,12096.73047
2282,1.232,1.2,2.1,1.19,0.48,1.67,2640.87,12096.73047
2283,1.2301,1.2,2.1,1.19,0.48,1.68,2581.88,12096.73047
2284,1.22705,1.2,2.1,1.19,0.48,1.69,2614.45,12002.4502
2285,1.22776,1.2,2.1,1.19,0.48,1.69,2644.69,11957.90039
2286,1.22397,1.2,2.1,1.19,0.48,1.69,2662.84,12305.19043
2287,1.22792,1.2,2.1,1.19,0.48,1.69,2604.47,12241.26953
2288,1.22792,1.2,2.1,1.19,0.48,1.69,2604.47,12241.26953
2289,1.22792,1.2,2.1,1.19,0.48,1.69,2604.47,12241.26953
2290,1.23204,1.2,2.1,1.19,0.48,1.69,2613.16,12261.75
2291,1.23555,1.2,2.1,1.19,0.48,1.69,2656.87,12397.32031
2292,1.23666,1.2,2.1,1.19,0.48,1.69,2642.19,12293.96973
2293,1.23264,1.2,2.1,1.19,0.48,1.69,2663.99,12415.00977
2294,1.23282,1.2,2.1,1.19,0.48,1.69,2656.3,12442.40039
2295,1.23282,1.2,2.1,1.19,0.48,1.69,2656.3,12442.40039
2296,1.23282,1.2,2.1,1.19,0.48,1.69,2656.3,12442.40039
2297,1.23791,1.2,2.1,1.19,0.48,1.69,2677.84,12391.41016
2298,1.23696,1.2,2.1,1.19,0.48,1.69,2706.39,12585.57031
2299,1.23736,1.2,2.1,1.19,0.48,1.69,2708.64,12590.83008
2300,1.23453,1.2,2.1,1.19,0.48,1.69,2693.13,12567.41992
2301,1.22846,1.2,2.1,1.19,0.48,1.7,2670.14,12540.5
2302,1.22846,1.2,2.1,1.19,0.48,1.7,2670.14,12540.5
2303,1.22846,1.2,2.1,1.19,0.48,1.7,2670.14,12540.5
2304,1.22084,1.2,2.1,1.19,0.48,1.7,2670.29,12572.38965
2305,1.2232,1.2,2.1,1.19,0.48,1.7,2634.56,12550.82031
2306,1.21605,1.2,2.1,1.19,0.48,1.7,2639.4,12422.29981
2307,1.21032,1.2,2.1,1.19,0.48,1.7,2666.94,12500.46973
2308,1.21291,1.2,2.1,1.19,0.48,1.7,2669.91,12580.87012
2309,1.21291,1.2,2.1,1.19,0.48,1.7,2669.91,12580.87012
2310,1.21291,1.2,2.1,1.19,0.48,1.7,2669.91,12580.87012
2311,1.20777,1.2,2.1,1.19,0.48,1.69,2648.05,12612.11035
2312,1.19924,2,2.2,1.27,0.45,1.7,2654.8,12612.11035
2313,1.19504,2,2.2,1.27,0.45,1.7,2635.67,12802.25
2314,1.19881,2,2.2,1.27,0.45,1.7,2629.73,12690.15039
