Date,Price,Open,High,Low,Vol.,Change %,
03/21/2017,"2,344.02","2,379.32","2,381.93","2,341.90",,-1.24%,"1,448.00"
03/22/2017,"2,348.45","2,343.00","2,351.81","2,336.45",,0.19%,"1,447.00"
03/23/2017,"2,345.96","2,345.97","2,358.92","2,342.13",,-0.11%,"1,446.00"
03/24/2017,"2,343.98","2,350.42","2,356.22","2,335.74",,-0.08%,"1,445.00"
03/27/2017,"2,341.59","2,329.11","2,344.90","2,322.25",,-0.10%,"1,444.00"
03/28/2017,"2,358.57","2,339.79","2,363.78","2,337.63",,0.73%,"1,443.00"
03/29/2017,"2,361.13","2,356.54","2,363.36","2,352.94",,0.11%,"1,442.00"
03/30/2017,"2,368.06","2,361.31","2,370.42","2,358.58",,0.29%,"1,441.00"
03/31/2017,"2,362.72","2,364.82","2,370.35","2,362.60",,-0.23%,"1,440.00"
04/03/2017,"2,358.84","2,362.34","2,365.87","2,344.73",,-0.16%,"1,439.00"
04/04/2017,"2,360.16","2,354.76","2,360.53","2,350.72",,0.06%,"1,438.00"
04/05/2017,"2,352.95","2,366.59","2,378.36","2,350.52",,-0.31%,"1,437.00"
04/06/2017,"2,357.49","2,353.79","2,364.16","2,348.90",,0.19%,"1,436.00"
04/07/2017,"2,355.54","2,356.59","2,363.76","2,350.74",,-0.08%,"1,435.00"
04/10/2017,"2,357.16","2,357.16","2,366.37","2,351.50",,0.07%,"1,434.00"
04/11/2017,"2,353.78","2,353.92","2,355.22","2,337.25",,-0.14%,"1,433.00"
04/12/2017,"2,344.93","2,352.15","2,352.72","2,341.18",,-0.38%,"1,432.00"
04/13/2017,"2,328.95","2,341.98","2,348.26","2,328.95",,-0.68%,"1,431.00"
04/17/2017,"2,349.01","2,332.62","2,349.14","2,332.51",,0.86%,"1,430.00"
04/18/2017,"2,342.19","2,342.53","2,348.35","2,334.54",,-0.29%,"1,429.00"
04/19/2017,"2,338.17","2,346.79","2,352.63","2,335.05",,-0.17%,"1,428.00"
04/20/2017,"2,355.84","2,342.69","2,361.37","2,340.91",,0.76%,"1,427.00"
04/21/2017,"2,348.69","2,354.74","2,356.18","2,344.51",,-0.30%,"1,426.00"
04/24/2017,"2,374.15","2,370.33","2,376.98","2,369.19",,1.08%,"1,425.00"
04/25/2017,"2,388.61","2,381.51","2,392.48","2,381.15",,0.61%,"1,424.00"
04/26/2017,"2,387.45","2,388.98","2,398.16","2,386.76",,-0.05%,"1,423.00"
04/27/2017,"2,388.77","2,389.70","2,392.10","2,382.68",,0.06%,"1,422.00"
04/28/2017,"2,384.20","2,393.68","2,393.68","2,382.36",,-0.19%,"1,421.00"
05/01/2017,"2,388.33","2,388.50","2,394.49","2,384.83",,0.17%,"1,420.00"
05/02/2017,"2,391.17","2,391.05","2,392.93","2,385.82",,0.12%,"1,419.00"
05/03/2017,"2,388.13","2,386.50","2,389.82","2,379.75",,-0.13%,"1,418.00"
05/04/2017,"2,389.52","2,389.79","2,391.43","2,380.35",,0.06%,"1,417.00"
05/05/2017,"2,399.29","2,392.37","2,399.29","2,389.38",,0.41%,"1,416.00"
05/08/2017,"2,399.38","2,399.94","2,401.36","2,393.92",,0.00%,"1,415.00"
05/09/2017,"2,396.92","2,401.58","2,403.87","2,392.44",,-0.10%,"1,414.00"
05/10/2017,"2,399.63","2,396.79","2,399.74","2,392.79",,0.11%,"1,413.00"
05/11/2017,"2,394.44","2,394.84","2,395.72","2,381.74",,-0.22%,"1,412.00"
05/12/2017,"2,390.90","2,392.44","2,392.44","2,387.19",,-0.15%,"1,411.00"
05/15/2017,"2,402.32","2,393.98","2,404.05","2,393.94",,0.48%,"1,410.00"
05/16/2017,"2,400.67","2,404.55","2,405.77","2,396.05",,-0.07%,"1,409.00"
05/17/2017,"2,357.03","2,382.95","2,384.87","2,356.21",,-1.82%,"1,408.00"
05/18/2017,"2,365.72","2,354.69","2,375.74","2,352.72",,0.37%,"1,407.00"
05/19/2017,"2,381.73","2,371.37","2,389.06","2,370.43",,0.68%,"1,406.00"
05/22/2017,"2,394.02","2,387.21","2,395.46","2,386.92",,0.52%,"1,405.00"
05/23/2017,"2,398.42","2,397.04","2,400.85","2,393.88",,0.18%,"1,404.00"
05/24/2017,"2,404.39","2,401.41","2,405.58","2,397.99",,0.25%,"1,403.00"
05/25/2017,"2,415.07","2,409.54","2,418.71","2,408.01",,0.44%,"1,402.00"
05/26/2017,"2,415.82","2,414.50","2,416.68","2,412.20",,0.03%,"1,401.00"
05/30/2017,"2,412.91","2,411.67","2,415.26","2,409.43",,-0.12%,"1,400.00"
05/31/2017,"2,411.80","2,415.63","2,415.99","2,403.59",,-0.05%,"1,399.00"
06/01/2017,"2,430.06","2,415.65","2,430.06","2,413.54",,0.76%,"1,398.00"
06/02/2017,"2,439.07","2,431.28","2,440.23","2,427.71",,0.37%,"1,397.00"
06/05/2017,"2,436.10","2,437.83","2,439.55","2,434.32",,-0.12%,"1,396.00"
06/06/2017,"2,429.33","2,431.92","2,436.21","2,428.12",,-0.28%,"1,395.00"
06/07/2017,"2,433.14","2,432.03","2,435.28","2,424.75",,0.16%,"1,394.00"
06/08/2017,"2,433.79","2,434.27","2,439.27","2,427.94",,0.03%,"1,393.00"
06/09/2017,"2,431.77","2,436.39","2,446.20","2,415.70",,-0.08%,"1,392.00"
06/12/2017,"2,429.39","2,425.88","2,430.38","2,419.97",,-0.10%,"1,391.00"
06/13/2017,"2,440.35","2,434.15","2,441.49","2,431.28",,0.45%,"1,390.00"
06/14/2017,"2,437.92","2,443.75","2,443.75","2,428.34",,-0.10%,"1,389.00"
06/15/2017,"2,432.46","2,424.14","2,433.95","2,418.53",,-0.22%,"1,388.00"
06/16/2017,"2,433.15","2,431.24","2,433.15","2,422.88",,0.03%,"1,387.00"
06/19/2017,"2,453.46","2,442.55","2,453.82","2,441.79",,0.83%,"1,386.00"
06/20/2017,"2,437.03","2,450.66","2,450.66","2,436.60",,-0.67%,"1,385.00"
06/21/2017,"2,435.61","2,439.31","2,442.23","2,430.74",,-0.06%,"1,384.00"
06/22/2017,"2,434.50","2,437.40","2,441.62","2,433.27",,-0.05%,"1,383.00"
06/23/2017,"2,438.30","2,434.65","2,441.40","2,431.11",,0.16%,"1,382.00"
06/26/2017,"2,439.07","2,443.32","2,450.42","2,437.03",,0.03%,"1,381.00"
06/27/2017,"2,419.38","2,436.34","2,440.15","2,419.38",,-0.81%,"1,380.00"
06/28/2017,"2,440.69","2,428.70","2,442.97","2,428.02",,0.88%,"1,379.00"
06/29/2017,"2,419.70","2,442.38","2,442.73","2,405.70",,-0.86%,"1,378.00"
06/30/2017,"2,423.41","2,429.20","2,432.71","2,421.65",,0.15%,"1,377.00"
07/03/2017,"2,429.01","2,431.39","2,439.17","2,428.69",,0.23%,"1,376.00"
07/05/2017,"2,432.54","2,430.78","2,434.90","2,422.05",,0.15%,"1,375.00"
07/06/2017,"2,409.75","2,423.44","2,424.28","2,407.70",,-0.94%,"1,374.00"
07/07/2017,"2,425.18","2,413.52","2,426.92","2,413.52",,0.64%,"1,373.00"
07/10/2017,"2,427.43","2,424.51","2,432.00","2,422.27",,0.09%,"1,372.00"
07/11/2017,"2,425.53","2,427.35","2,429.30","2,412.79",,-0.08%,"1,371.00"
07/12/2017,"2,443.25","2,435.75","2,445.76","2,435.75",,0.73%,"1,370.00"
07/13/2017,"2,447.83","2,444.99","2,449.32","2,441.69",,0.19%,"1,369.00"
07/14/2017,"2,459.27","2,449.16","2,463.54","2,446.69",,0.47%,"1,368.00"
07/17/2017,"2,459.14","2,459.50","2,462.82","2,457.16",,-0.01%,"1,367.00"
07/18/2017,"2,460.61","2,455.88","2,460.92","2,450.34",,0.06%,"1,366.00"
07/19/2017,"2,473.83","2,463.85","2,473.83","2,463.85",,0.54%,"1,365.00"
07/20/2017,"2,473.45","2,475.56","2,477.62","2,468.43",,-0.02%,"1,364.00"
07/21/2017,"2,472.54","2,467.40","2,472.54","2,465.06",,-0.04%,"1,363.00"
07/24/2017,"2,469.91","2,472.04","2,473.10","2,466.32",,-0.11%,"1,362.00"
07/25/2017,"2,477.13","2,477.88","2,481.24","2,474.91",,0.29%,"1,361.00"
07/26/2017,"2,477.83","2,479.97","2,481.69","2,474.94",,0.03%,"1,360.00"
07/27/2017,"2,475.42","2,482.76","2,484.04","2,459.93",,-0.10%,"1,359.00"
07/28/2017,"2,472.10","2,469.12","2,473.53","2,464.66",,-0.13%,"1,358.00"
07/31/2017,"2,470.30","2,475.94","2,477.96","2,468.53",,-0.07%,"1,357.00"
08/01/2017,"2,476.35","2,477.10","2,478.51","2,471.14",,0.24%,"1,356.00"
08/02/2017,"2,477.57","2,480.38","2,480.38","2,466.48",,0.05%,"1,355.00"
08/03/2017,"2,472.16","2,476.03","2,476.03","2,468.85",,-0.22%,"1,354.00"
08/04/2017,"2,476.83","2,476.88","2,480.00","2,472.08",,0.19%,"1,353.00"
08/07/2017,"2,480.91","2,477.14","2,480.95","2,475.88",,0.16%,"1,352.00"
08/08/2017,"2,474.92","2,478.35","2,490.87","2,470.32",,-0.24%,"1,351.00"
08/09/2017,"2,474.02","2,465.35","2,474.41","2,462.08",,-0.04%,"1,350.00"
08/10/2017,"2,438.21","2,465.38","2,465.38","2,437.75",,-1.45%,"1,349.00"
08/11/2017,"2,441.32","2,441.04","2,448.09","2,437.85",,0.13%,"1,348.00"
08/14/2017,"2,465.84","2,454.96","2,468.22","2,454.96",,1.00%,"1,347.00"
08/15/2017,"2,464.61","2,468.66","2,468.90","2,461.61",,-0.05%,"1,346.00"
08/16/2017,"2,468.11","2,468.63","2,474.93","2,463.86",,0.14%,"1,345.00"
08/17/2017,"2,430.01","2,462.95","2,465.02","2,430.01",,-1.54%,"1,344.00"
08/18/2017,"2,425.55","2,427.64","2,440.27","2,420.69",,-0.18%,"1,343.00"
08/21/2017,"2,428.37","2,425.50","2,430.58","2,417.35",,0.12%,"1,342.00"
08/22/2017,"2,452.51","2,433.75","2,454.77","2,433.67",,0.99%,"1,341.00"
08/23/2017,"2,444.04","2,444.88","2,448.91","2,441.42",,-0.35%,"1,340.00"
08/24/2017,"2,438.97","2,447.91","2,450.39","2,436.19",,-0.21%,"1,339.00"
08/25/2017,"2,443.05","2,444.72","2,453.96","2,442.22",,0.17%,"1,338.00"
08/28/2017,"2,444.24","2,447.35","2,449.12","2,439.03",,0.05%,"1,337.00"
08/29/2017,"2,446.30","2,431.94","2,449.19","2,428.20",,0.08%,"1,336.00"
08/30/2017,"2,457.59","2,446.06","2,460.31","2,443.77",,0.46%,"1,335.00"
08/31/2017,"2,471.65","2,462.65","2,475.01","2,462.65",,0.57%,"1,334.00"
09/01/2017,"2,476.55","2,474.42","2,480.38","2,473.85",,0.20%,"1,333.00"
09/05/2017,"2,457.85","2,470.35","2,471.97","2,446.55",,-0.76%,"1,332.00"
09/06/2017,"2,465.54","2,463.83","2,469.64","2,459.20",,0.31%,"1,331.00"
09/07/2017,"2,465.10","2,468.06","2,468.62","2,460.29",,-0.02%,"1,330.00"
09/08/2017,"2,461.43","2,462.25","2,467.11","2,459.40",,-0.15%,"1,329.00"
09/11/2017,"2,488.11","2,474.52","2,488.95","2,474.52",,1.08%,"1,328.00"
09/12/2017,"2,496.48","2,491.94","2,496.77","2,490.37",,0.34%,"1,327.00"
09/13/2017,"2,498.37","2,493.89","2,498.37","2,492.14",,0.08%,"1,326.00"
09/14/2017,"2,495.62","2,494.56","2,498.43","2,491.35",,-0.11%,"1,325.00"
09/15/2017,"2,500.23","2,495.67","2,500.23","2,493.16",,0.18%,"1,324.00"
09/18/2017,"2,503.87","2,502.51","2,508.32","2,499.92",,0.15%,"1,323.00"
09/19/2017,"2,506.65","2,506.29","2,507.84","2,503.19",,0.11%,"1,322.00"
09/20/2017,"2,508.24","2,506.84","2,508.85","2,496.67",,0.06%,"1,321.00"
09/21/2017,"2,500.60","2,507.16","2,507.16","2,499.00",,-0.30%,"1,320.00"
09/22/2017,"2,502.22","2,497.26","2,503.47","2,496.54",,0.06%,"1,319.00"
09/25/2017,"2,496.66","2,499.39","2,502.54","2,488.03",,-0.22%,"1,318.00"
09/26/2017,"2,496.84","2,501.04","2,503.51","2,495.12",,0.01%,"1,317.00"
09/27/2017,"2,507.04","2,503.30","2,511.75","2,495.91",,0.41%,"1,316.00"
09/28/2017,"2,510.06","2,503.41","2,510.81","2,502.93",,0.12%,"1,315.00"
09/29/2017,"2,519.36","2,509.96","2,519.44","2,507.99",,0.37%,"1,314.00"
10/02/2017,"2,529.12","2,521.20","2,529.23","2,520.40",,0.39%,"1,313.00"
10/03/2017,"2,534.58","2,530.34","2,535.13","2,528.85",,0.22%,"1,312.00"
10/04/2017,"2,537.74","2,533.48","2,540.53","2,531.80",,0.12%,"1,311.00"
10/05/2017,"2,552.07","2,540.86","2,552.51","2,540.02",,0.56%,"1,310.00"
10/06/2017,"2,549.33","2,547.44","2,549.41","2,543.79",,-0.11%,"1,309.00"
10/09/2017,"2,544.73","2,551.39","2,551.82","2,541.60",,-0.18%,"1,308.00"
10/10/2017,"2,550.64","2,549.99","2,555.23","2,544.86",,0.23%,"1,307.00"
10/11/2017,"2,555.24","2,550.62","2,555.24","2,547.95",,0.18%,"1,306.00"
10/12/2017,"2,550.93","2,552.88","2,555.33","2,548.31",,-0.17%,"1,305.00"
10/13/2017,"2,553.17","2,555.66","2,557.65","2,552.09",,0.09%,"1,304.00"
10/16/2017,"2,557.64","2,555.57","2,559.47","2,552.64",,0.18%,"1,303.00"
10/17/2017,"2,559.36","2,557.17","2,559.71","2,554.69",,0.07%,"1,302.00"
10/18/2017,"2,561.26","2,562.87","2,564.11","2,559.67",,0.07%,"1,301.00"
10/19/2017,"2,562.10","2,553.39","2,562.36","2,547.92",,0.03%,"1,300.00"
10/20/2017,"2,575.21","2,567.56","2,575.44","2,567.56",,0.51%,"1,299.00"
10/23/2017,"2,564.98","2,578.08","2,578.29","2,564.33",,-0.40%,"1,298.00"
10/24/2017,"2,569.13","2,568.66","2,572.18","2,565.58",,0.16%,"1,297.00"
10/25/2017,"2,557.15","2,566.52","2,567.40","2,544.00",,-0.47%,"1,296.00"
10/26/2017,"2,560.40","2,560.08","2,567.07","2,559.80",,0.13%,"1,295.00"
10/27/2017,"2,581.07","2,570.26","2,582.98","2,565.94",,0.81%,"1,294.00"
10/30/2017,"2,572.83","2,577.75","2,580.03","2,568.25",,-0.32%,"1,293.00"
10/31/2017,"2,575.26","2,575.99","2,578.29","2,572.15",,0.09%,"1,292.00"
11/01/2017,"2,579.36","2,583.21","2,588.40","2,574.92",,0.16%,"1,291.00"
11/02/2017,"2,579.85","2,579.46","2,581.11","2,566.17",,0.02%,"1,290.00"
11/03/2017,"2,587.84","2,581.93","2,588.42","2,576.77",,0.31%,"1,289.00"
11/06/2017,"2,591.13","2,587.47","2,593.38","2,585.66",,0.13%,"1,288.00"
11/07/2017,"2,590.64","2,592.11","2,597.02","2,584.35",,-0.02%,"1,287.00"
11/08/2017,"2,594.38","2,588.71","2,595.47","2,585.02",,0.14%,"1,286.00"
11/09/2017,"2,584.62","2,584.00","2,586.50","2,566.33",,-0.38%,"1,285.00"
11/10/2017,"2,582.30","2,580.18","2,583.81","2,575.57",,-0.09%,"1,284.00"
11/13/2017,"2,584.84","2,576.53","2,587.66","2,574.48",,0.10%,"1,283.00"
11/14/2017,"2,578.87","2,577.75","2,579.66","2,566.56",,-0.23%,"1,282.00"
11/15/2017,"2,564.62","2,569.45","2,572.84","2,557.45",,-0.55%,"1,281.00"
11/16/2017,"2,585.64","2,572.95","2,590.09","2,572.95",,0.82%,"1,280.00"
11/17/2017,"2,578.85","2,582.94","2,583.96","2,577.62",,-0.26%,"1,279.00"
11/20/2017,"2,582.14","2,579.49","2,584.64","2,578.24",,0.13%,"1,278.00"
11/21/2017,"2,599.03","2,589.17","2,601.19","2,589.17",,0.65%,"1,277.00"
11/22/2017,"2,597.08","2,600.31","2,600.94","2,595.23",,-0.08%,"1,276.00"
11/24/2017,"2,602.42","2,600.42","2,604.21","2,600.42",,0.21%,"1,275.00"
11/27/2017,"2,601.42","2,602.66","2,606.41","2,598.87",,-0.04%,"1,274.00"
11/28/2017,"2,627.04","2,605.94","2,627.69","2,605.44",,0.98%,"1,273.00"
11/29/2017,"2,626.07","2,627.82","2,634.89","2,620.32",,-0.04%,"1,272.00"
11/30/2017,"2,647.58","2,633.93","2,657.74","2,633.93",,0.82%,"1,271.00"
12/01/2017,"2,642.22","2,645.10","2,650.62","2,605.52",,-0.20%,"1,270.00"
12/04/2017,"2,639.44","2,657.19","2,665.19","2,639.03",,-0.11%,"1,269.00"
12/05/2017,"2,629.57","2,639.78","2,648.72","2,627.73",,-0.37%,"1,268.00"
12/06/2017,"2,629.27","2,626.24","2,634.41","2,624.75",,-0.01%,"1,267.00"
12/07/2017,"2,636.98","2,628.38","2,640.99","2,626.53",,0.29%,"1,266.00"
12/08/2017,"2,651.50","2,646.21","2,651.65","2,644.10",,0.55%,"1,265.00"
12/11/2017,"2,659.99","2,652.19","2,660.33","2,651.47",,0.32%,"1,264.00"
12/12/2017,"2,664.11","2,661.73","2,669.72","2,659.78",,0.15%,"1,263.00"
12/13/2017,"2,662.85","2,667.59","2,671.88","2,662.85",,-0.05%,"1,262.00"
12/14/2017,"2,652.01","2,665.87","2,668.09","2,652.01",,-0.41%,"1,261.00"
12/15/2017,"2,675.81","2,660.63","2,679.63","2,659.14",,0.90%,"1,260.00"
12/18/2017,"2,690.16","2,685.92","2,694.97","2,685.92",,0.54%,"1,259.00"
12/19/2017,"2,681.47","2,692.71","2,694.44","2,680.74",,-0.32%,"1,258.00"
12/20/2017,"2,679.25","2,688.18","2,691.01","2,676.11",,-0.08%,"1,257.00"
12/21/2017,"2,684.57","2,683.02","2,692.64","2,682.40",,0.20%,"1,256.00"
12/22/2017,"2,683.34","2,684.22","2,685.35","2,678.13",,-0.05%,"1,255.00"
12/26/2017,"2,680.50","2,679.09","2,682.74","2,677.96",,-0.11%,"1,254.00"
12/27/2017,"2,682.62","2,682.10","2,685.64","2,678.91",,0.08%,"1,253.00"
12/28/2017,"2,687.54","2,686.10","2,687.66","2,682.69",,0.18%,"1,252.00"
12/29/2017,"2,673.61","2,689.15","2,692.12","2,673.61",,-0.52%,"1,251.00"
01/02/2018,"2,695.81","2,683.73","2,695.89","2,682.36",,0.83%,"1,250.00"
01/03/2018,"2,713.06","2,697.85","2,714.37","2,697.77",,0.64%,"1,249.00"
01/04/2018,"2,723.99","2,719.31","2,729.29","2,719.07",,0.40%,"1,248.00"
01/05/2018,"2,743.15","2,731.33","2,743.45","2,727.92",,0.70%,"1,247.00"
01/08/2018,"2,747.71","2,742.67","2,748.51","2,737.60",,0.17%,"1,246.00"
01/09/2018,"2,751.29","2,751.15","2,759.14","2,747.86",,0.13%,"1,245.00"
01/10/2018,"2,748.23","2,745.55","2,750.80","2,736.06",,-0.11%,"1,244.00"
01/11/2018,"2,767.56","2,752.97","2,767.56","2,752.78",,0.70%,"1,243.00"
01/12/2018,"2,786.24","2,770.18","2,787.85","2,769.64",,0.67%,"1,242.00"
01/16/2018,"2,776.42","2,798.96","2,807.54","2,768.64",,-0.35%,"1,241.00"
01/17/2018,"2,802.56","2,784.99","2,807.04","2,778.38",,0.94%,"1,240.00"
01/18/2018,"2,798.03","2,802.40","2,805.83","2,792.56",,-0.16%,"1,239.00"
01/19/2018,"2,810.30","2,802.60","2,810.33","2,798.08",,0.44%,"1,238.00"
01/22/2018,"2,832.97","2,809.16","2,833.03","2,808.12",,0.81%,"1,237.00"
01/23/2018,"2,839.13","2,835.05","2,842.24","2,830.59",,0.22%,"1,236.00"
01/24/2018,"2,837.54","2,845.42","2,852.97","2,824.81",,-0.06%,"1,235.00"
01/25/2018,"2,839.25","2,846.24","2,848.56","2,830.94",,0.06%,"1,234.00"
01/26/2018,"2,872.87","2,847.48","2,872.87","2,846.18",,1.18%,"1,233.00"
01/29/2018,"2,853.53","2,867.23","2,870.62","2,851.48",,-0.67%,"1,232.00"
01/30/2018,"2,822.43","2,832.74","2,837.75","2,818.27",,-1.09%,"1,231.00"
01/31/2018,"2,823.81","2,832.41","2,839.26","2,813.04",,0.05%,"1,230.00"
02/01/2018,"2,821.98","2,816.45","2,835.96","2,812.70",,-0.06%,"1,229.00"
02/02/2018,"2,762.13","2,808.92","2,808.92","2,759.97",,-2.12%,"1,228.00"
02/05/2018,"2,648.94","2,741.06","2,763.39","2,638.17",,-4.10%,"1,227.00"
02/06/2018,"2,695.14","2,614.78","2,701.04","2,593.07",,1.74%,"1,226.00"
02/07/2018,"2,681.66","2,690.95","2,727.67","2,681.33",,-0.50%,"1,225.00"
02/08/2018,"2,581.00","2,685.01","2,685.27","2,580.56",,-3.75%,"1,224.00"
02/09/2018,"2,619.55","2,601.78","2,638.67","2,532.69",,1.49%,"1,223.00"
02/12/2018,"2,656.00","2,636.75","2,672.61","2,622.45",,1.39%,"1,222.00"
02/13/2018,"2,662.94","2,646.27","2,668.84","2,637.08",,0.26%,"1,221.00"
02/14/2018,"2,698.63","2,651.21","2,702.10","2,648.87",,1.34%,"1,220.00"
02/15/2018,"2,731.20","2,713.46","2,731.51","2,689.82",,1.21%,"1,219.00"
02/16/2018,"2,732.22","2,727.14","2,754.42","2,725.11",,0.04%,"1,218.00"
02/20/2018,"2,716.26","2,722.99","2,737.60","2,706.76",,-0.58%,"1,217.00"
02/21/2018,"2,701.33","2,720.53","2,747.75","2,701.29",,-0.55%,"1,216.00"
02/22/2018,"2,703.96","2,710.42","2,731.26","2,697.77",,0.10%,"1,215.00"
02/23/2018,"2,747.30","2,715.80","2,747.76","2,713.74",,1.60%,"1,214.00"
02/26/2018,"2,779.60","2,757.37","2,780.64","2,753.78",,1.18%,"1,213.00"
02/27/2018,"2,744.28","2,780.45","2,789.15","2,744.22",,-1.27%,"1,212.00"
02/28/2018,"2,713.83","2,753.78","2,761.52","2,713.54",,-1.11%,"1,211.00"
03/01/2018,"2,677.67","2,715.22","2,730.89","2,659.65",,-1.33%,"1,210.00"
03/02/2018,"2,691.25","2,658.89","2,696.25","2,647.32",,0.51%,"1,209.00"
03/05/2018,"2,720.94","2,681.06","2,728.09","2,675.75",,1.10%,"1,208.00"
03/06/2018,"2,728.12","2,730.18","2,732.08","2,711.26",,0.26%,"1,207.00"
03/07/2018,"2,726.80","2,710.18","2,730.60","2,701.74",,-0.05%,"1,206.00"
03/08/2018,"2,738.97","2,732.75","2,740.45","2,722.65",,0.45%,"1,205.00"
03/09/2018,"2,786.57","2,752.91","2,786.57","2,751.54",,1.74%,"1,204.00"
03/12/2018,"2,783.02","2,790.54","2,796.98","2,779.26",,-0.13%,"1,203.00"
03/13/2018,"2,765.31","2,792.31","2,801.90","2,758.68",,-0.64%,"1,202.00"
03/14/2018,"2,749.48","2,774.06","2,777.11","2,744.38",,-0.57%,"1,201.00"
03/15/2018,"2,747.33","2,754.27","2,763.03","2,741.47",,-0.08%,"1,200.00"
03/16/2018,"2,752.01","2,750.57","2,761.85","2,749.97",,0.17%,"1,199.00"
03/19/2018,"2,712.92","2,741.38","2,741.38","2,694.59",,-1.42%,"1,198.00"
03/20/2018,"2,716.94","2,715.05","2,724.22","2,710.05",,0.15%,"1,197.00"
03/21/2018,"2,711.93","2,714.99","2,739.14","2,709.79",,-0.18%,"1,196.00"
03/22/2018,"2,643.69","2,691.36","2,695.68","2,641.59",,-2.52%,"1,195.00"
03/23/2018,"2,588.26","2,646.71","2,657.67","2,585.89",,-2.10%,"1,194.00"
03/26/2018,"2,658.55","2,619.35","2,661.36","2,601.81",,2.72%,"1,193.00"
03/27/2018,"2,612.62","2,667.57","2,674.78","2,596.12",,-1.73%,"1,192.00"
03/28/2018,"2,605.00","2,611.30","2,632.65","2,593.06",,-0.29%,"1,191.00"
03/29/2018,"2,640.87","2,614.41","2,659.07","2,609.72",,1.38%,"1,190.00"
04/02/2018,"2,581.88","2,633.45","2,638.30","2,553.80",,-2.23%,"1,189.00"
04/03/2018,"2,614.45","2,592.17","2,619.14","2,575.49",,1.26%,"1,188.00"
04/04/2018,"2,644.69","2,584.04","2,649.86","2,573.61",,1.16%,"1,187.00"
04/05/2018,"2,662.84","2,657.36","2,672.08","2,649.58",,0.69%,"1,186.00"
04/06/2018,"2,604.47","2,645.82","2,656.88","2,586.27",,-2.19%,"1,185.00"
04/09/2018,"2,613.16","2,617.18","2,653.55","2,610.79",,0.33%,"1,184.00"
04/10/2018,"2,656.87","2,638.41","2,665.45","2,635.78",,1.67%,"1,183.00"
04/11/2018,"2,642.19","2,643.89","2,661.43","2,639.25",,-0.55%,"1,182.00"
04/12/2018,"2,663.99","2,653.83","2,674.72","2,653.83",,0.83%,"1,181.00"
04/13/2018,"2,656.30","2,676.90","2,680.26","2,645.05",,-0.29%,"1,180.00"
04/16/2018,"2,677.84","2,670.10","2,686.49","2,665.16",,0.81%,"1,179.00"
04/17/2018,"2,706.39","2,692.74","2,713.34","2,692.05",,1.07%,"1,178.00"
04/18/2018,"2,708.64","2,710.11","2,717.49","2,703.63",,0.08%,"1,177.00"
04/19/2018,"2,693.13","2,701.16","2,702.84","2,681.90",,-0.57%,"1,176.00"
04/20/2018,"2,670.14","2,692.56","2,693.94","2,660.61",,-0.85%,"1,175.00"
04/23/2018,"2,670.29","2,675.40","2,682.86","2,657.99",,0.01%,"1,174.00"
04/24/2018,"2,634.56","2,680.80","2,683.55","2,617.32",,-1.34%,"1,173.00"
04/25/2018,"2,639.40","2,634.92","2,645.30","2,612.67",,0.18%,"1,172.00"
04/26/2018,"2,666.94","2,651.65","2,676.48","2,647.16",,1.04%,"1,171.00"
04/27/2018,"2,669.91","2,675.47","2,677.35","2,659.01",,0.11%,"1,170.00"
04/30/2018,"2,648.05","2,675.05","2,682.92","2,648.04",,-0.82%,"1,169.00"
05/01/2018,"2,654.80","2,643.64","2,655.27","2,625.41",,0.25%,"1,168.00"
05/02/2018,"2,635.67","2,654.24","2,660.87","2,631.70",,-0.72%,"1,167.00"
05/03/2018,"2,629.73","2,628.08","2,637.14","2,594.62",,-0.23%,"1,166.00"
05/04/2018,"2,663.42","2,621.45","2,670.93","2,615.32",,1.28%,"1,165.00"
05/07/2018,"2,672.63","2,669.36","2,683.35","2,664.70",,0.35%,"1,164.00"
05/08/2018,"2,671.92","2,670.26","2,676.34","2,655.20",,-0.03%,"1,163.00"
05/09/2018,"2,697.79","2,678.12","2,701.27","2,674.14",,0.97%,"1,162.00"
05/10/2018,"2,723.07","2,705.02","2,726.11","2,704.54",,0.94%,"1,161.00"
05/11/2018,"2,727.72","2,722.70","2,732.86","2,717.45",,0.17%,"1,160.00"
05/14/2018,"2,730.13","2,733.37","2,742.10","2,725.47",,0.09%,"1,159.00"
05/15/2018,"2,711.45","2,718.59","2,718.59","2,701.91",,-0.68%,"1,158.00"
05/16/2018,"2,722.46","2,712.62","2,727.76","2,712.17",,0.41%,"1,157.00"
05/17/2018,"2,720.13","2,719.71","2,731.96","2,711.36",,-0.09%,"1,156.00"
05/18/2018,"2,712.97","2,717.35","2,719.50","2,709.18",,-0.26%,"1,155.00"
05/21/2018,"2,733.01","2,725.95","2,739.19","2,725.70",,0.74%,"1,154.00"
05/22/2018,"2,724.44","2,738.34","2,742.24","2,721.88",,-0.31%,"1,153.00"
05/23/2018,"2,733.29","2,713.98","2,733.33","2,709.54",,0.32%,"1,152.00"
05/24/2018,"2,727.76","2,730.94","2,731.97","2,707.38",,-0.20%,"1,151.00"
05/25/2018,"2,721.33","2,723.60","2,727.36","2,714.99",,-0.24%,"1,150.00"
05/29/2018,"2,689.86","2,705.11","2,710.67","2,676.81",,-1.16%,"1,149.00"
05/30/2018,"2,724.01","2,702.43","2,729.34","2,702.43",,1.27%,"1,148.00"
