datetime,symbol,open,high,low,close,volume
2022-12-12 06:42:00,OANDA:EURUSD,1.05732,1.05742,1.0573,1.05732,69.0
2022-12-12 06:43:00,OANDA:EURUSD,1.05732,1.05742,1.0572,1.05722,90.0
2022-12-12 06:44:00,OANDA:EURUSD,1.05722,1.05742,1.05722,1.05741,67.0
2022-12-12 06:45:00,OANDA:EURUSD,1.05741,1.05742,1.05722,1.05726,71.0
2022-12-12 06:46:00,OANDA:EURUSD,1.05726,1.05726,1.05676,1.05676,151.0
2022-12-12 06:47:00,OANDA:EURUSD,1.05676,1.05691,1.05676,1.05691,89.0
2022-12-12 06:48:00,OANDA:EURUSD,1.05691,1.05707,1.05691,1.05703,85.0
2022-12-12 06:49:00,OANDA:EURUSD,1.05703,1.05716,1.05701,1.05708,98.0
2022-12-12 06:50:00,OANDA:EURUSD,1.05708,1.05718,1.05692,1.05692,98.0
2022-12-12 06:51:00,OANDA:EURUSD,1.05692,1.05696,1.05674,1.05676,93.0
2022-12-12 06:52:00,OANDA:EURUSD,1.05676,1.05686,1.05671,1.05681,84.0
2022-12-12 06:53:00,OANDA:EURUSD,1.05681,1.05705,1.0567,1.05701,100.0
2022-12-12 06:54:00,OANDA:EURUSD,1.05701,1.05706,1.0568,1.05682,120.0
2022-12-12 06:55:00,OANDA:EURUSD,1.05682,1.05693,1.05659,1.05665,73.0
2022-12-12 06:56:00,OANDA:EURUSD,1.05665,1.05668,1.05651,1.05653,98.0
2022-12-12 06:57:00,OANDA:EURUSD,1.05653,1.05656,1.05634,1.05637,102.0
2022-12-12 06:58:00,OANDA:EURUSD,1.05637,1.05658,1.05636,1.05647,91.0
2022-12-12 06:59:00,OANDA:EURUSD,1.05647,1.05667,1.05645,1.05658,77.0
2022-12-12 07:00:00,OANDA:EURUSD,1.05658,1.05663,1.05636,1.05646,124.0
2022-12-12 07:01:00,OANDA:EURUSD,1.05646,1.05658,1.05644,1.05652,88.0
2022-12-12 07:02:00,OANDA:EURUSD,1.05652,1.05668,1.0565,1.05667,100.0
2022-12-12 07:03:00,OANDA:EURUSD,1.05667,1.05676,1.05658,1.05675,78.0
2022-12-12 07:04:00,OANDA:EURUSD,1.05675,1.05682,1.05667,1.05678,85.0
2022-12-12 07:05:00,OANDA:EURUSD,1.05678,1.05682,1.05672,1.05678,71.0
2022-12-12 07:06:00,OANDA:EURUSD,1.05678,1.05679,1.05668,1.05672,89.0
2022-12-12 07:07:00,OANDA:EURUSD,1.05672,1.0568,1.05671,1.05672,55.0
2022-12-12 07:08:00,OANDA:EURUSD,1.05672,1.05682,1.05672,1.0568,70.0
2022-12-12 07:09:00,OANDA:EURUSD,1.0568,1.05706,1.0568,1.05702,91.0
2022-12-12 07:10:00,OANDA:EURUSD,1.05702,1.05702,1.05688,1.05691,81.0
2022-12-12 07:11:00,OANDA:EURUSD,1.05691,1.05716,1.05691,1.05704,53.0
2022-12-12 07:12:00,OANDA:EURUSD,1.05704,1.05712,1.05704,1.0571,58.0
2022-12-12 07:13:00,OANDA:EURUSD,1.0571,1.05722,1.05705,1.0572,62.0
2022-12-12 07:14:00,OANDA:EURUSD,1.0572,1.05745,1.05716,1.05718,102.0
2022-12-12 07:15:00,OANDA:EURUSD,1.05718,1.05722,1.0571,1.0571,78.0
2022-12-12 07:16:00,OANDA:EURUSD,1.0571,1.05726,1.05704,1.05724,79.0
2022-12-12 07:17:00,OANDA:EURUSD,1.05724,1.0573,1.05716,1.05728,74.0
2022-12-12 07:18:00,OANDA:EURUSD,1.05728,1.05728,1.05716,1.05723,79.0
2022-12-12 07:19:00,OANDA:EURUSD,1.05723,1.05742,1.05716,1.05732,84.0
2022-12-12 07:20:00,OANDA:EURUSD,1.05732,1.05738,1.05704,1.05704,80.0
2022-12-12 07:21:00,OANDA:EURUSD,1.05704,1.05706,1.05686,1.05704,84.0
2022-12-12 07:22:00,OANDA:EURUSD,1.05704,1.05704,1.0568,1.0569,46.0
2022-12-12 07:23:00,OANDA:EURUSD,1.0569,1.05706,1.05684,1.05706,41.0
2022-12-12 07:24:00,OANDA:EURUSD,1.05706,1.05725,1.05704,1.05718,44.0
2022-12-12 07:25:00,OANDA:EURUSD,1.05718,1.05728,1.05709,1.05724,63.0
2022-12-12 07:26:00,OANDA:EURUSD,1.05724,1.05732,1.05722,1.0573,58.0
2022-12-12 07:27:00,OANDA:EURUSD,1.0573,1.05743,1.05728,1.0574,84.0
2022-12-12 07:28:00,OANDA:EURUSD,1.0574,1.05742,1.05722,1.05722,94.0
2022-12-12 07:29:00,OANDA:EURUSD,1.05722,1.05726,1.0571,1.0571,65.0
2022-12-12 07:30:00,OANDA:EURUSD,1.0571,1.05714,1.0568,1.0571,119.0
2022-12-12 07:31:00,OANDA:EURUSD,1.0571,1.05712,1.05689,1.057,108.0
2022-12-12 07:32:00,OANDA:EURUSD,1.057,1.057,1.0567,1.0567,94.0
