,Close,MA10,MACD,ROC,Momentum,RSI,BOLU,BOLD,CCI,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
1187,1.10996,1.112511,-0.00457032,0.002257418,-0.00369,43.08272469,1.140185149,1.099768184,-86.70241028,0.2,1.8,1.09,0.12,0.12,2066.96,11967.38965
1188,1.10617,1.10933,-0.004883276,-0.003414537,-0.00906,40.10048049,1.138377867,1.098861133,-82.2845914,0.2,1.8,1.09,0.12,0.12,2066.96,11967.38965
1189,1.10497,1.108914,-0.005168547,-0.001084824,-0.00249,39.14715807,1.1376516,1.097438067,-85.5819261,0.2,1.8,1.09,0.12,0.12,2066.96,11967.38965
1190,1.10564,1.10924,-0.005279702,0.000606351,-0.00432,40.03158879,1.136695298,1.096133368,-84.19777815,0.2,1.8,1.09,0.12,0.12,2066.96,11967.38965
1191,1.10599,1.109206,-0.005278701,0.000316559,-0.00018,40.53324699,1.13600952,1.095298147,-57.3453684,0.2,1.8,1.09,0.12,0.13,2080.62,11967.38965
1192,1.10892,1.108863,-0.004984029,0.00264921,0.00395,44.82637608,1.134960273,1.094697727,-50.34530064,0.2,1.8,1.09,0.12,0.12,2076.33,12123.51953
1193,1.11169,1.108968,-0.004475393,0.002497926,0.00605,48.71553085,1.134270275,1.094453058,-16.90488432,0.2,1.8,1.09,0.12,0.12,2081.9,12035.86035
1194,1.10295,1.107898,-0.004723096,-0.007861904,-0.00304,39.06233585,1.132748004,1.094013329,-59.40356805,0.2,1.8,1.09,0.12,0.12,2091.18,12166.44043
1195,1.10749,1.107124,-0.004501175,0.004116234,-0.00143,45.31640409,1.129345565,1.094755768,-59.20705226,0.2,1.8,1.09,0.12,0.12,2102.06,12374.73047
1196,1.10195,1.106573,-0.004717948,-0.005002303,-0.00974,39.78083686,1.126921733,1.094736267,-93.48159414,0.2,1.8,1.09,0.12,0.12,2102.06,12374.73047
1197,1.10134,1.105711,-0.004882679,-0.000553564,-0.00161,39.19508209,1.123734835,1.095105498,-128.7516431,0.2,1.8,1.09,0.12,0.12,2102.06,12374.73047
1198,1.10243,1.105337,-0.004869147,0.000989703,-0.00506,40.9221938,1.115231551,1.100168449,-121.4101587,0.2,1.8,1.09,0.12,0.13,2092.43,12338.73047
1199,1.09754,1.104594,-0.005193142,-0.004435656,-0.00441,35.84677727,1.11470975,1.099160916,-167.7928168,0.2,1.8,1.09,0.12,0.13,2095.84,12227.59961
1200,1.09947,1.103977,-0.005233843,0.001758478,-0.00187,39.15607574,1.115190034,1.098236966,-169.6264615,0.2,1.8,1.09,0.12,0.13,2106.63,12231.33984
1201,1.09862,1.10324,-0.005273892,-0.0007731,-0.00381,38.19200473,1.115391189,1.097400145,-117.9952102,0.2,1.8,1.09,0.12,0.13,2104.99,11998.86035
1202,1.10579,1.102927,-0.004673203,0.006526369,0.00825,49.78078015,1.114986802,1.097073532,-57.45660991,0.2,1.8,1.09,0.12,0.13,2081.18,11688.7002
1203,1.10755,1.102513,-0.004008923,0.001591622,0.00808,52.22395252,1.114841636,1.097091697,40.83964874,0.2,1.8,1.09,0.12,0.13,2081.18,11688.7002
1204,1.11726,1.103944,-0.002668203,0.008767099,0.01864,63.1990275,1.115315427,1.09683424,152.6335298,0.2,1.8,1.09,0.12,0.13,2081.18,11688.7002
1205,1.11611,1.104806,-0.001679112,-0.001029304,0.01032,61.34460058,1.11603458,1.096415753,177.1891184,0.2,1.8,1.09,0.12,0.13,2100.4,11891.91016
1206,1.12215,1.106826,-0.000403225,0.005411653,0.0146,66.99607212,1.118175797,1.095240203,209.0015993,0.2,1.8,1.09,0.12,0.13,2097.29,11939.58008
1207,1.11491,1.108183,2.34E-05,-0.0064519,-0.00235,56.07679934,1.119513783,1.094822884,137.3520601,0.2,1.8,1.09,0.12,0.13,2107.96,11867.37012
1208,1.11273,1.109213,0.000183564,-0.001955315,-0.00338,53.17715399,1.12008965,1.094834017,74.24976202,0.2,1.8,1.09,0.12,0.13,2112.93,11723.58008
1209,1.10854,1.110313,-2.73E-05,-0.003765514,-0.01361,47.88890833,1.120301873,1.09502446,26.57271307,0.2,1.8,1.09,0.12,0.13,2117.69,11810.84961
1210,1.10877,1.111243,-0.000173893,0.00020748,-0.00614,48.20307622,1.120442076,1.095276924,12.53224892,0.2,1.8,1.09,0.12,0.13,2117.69,11810.84961
1211,1.11163,1.112544,-5.86E-05,0.002579435,-0.0011,52.18583408,1.120606428,1.095350572,29.6950573,0.2,1.8,1.09,0.12,0.13,2117.69,11810.84961
1212,1.11753,1.113718,0.000503061,0.005307521,0.00899,59.35025692,1.121450385,1.095261281,90.2274332,0.2,1.8,1.09,0.12,0.13,2108.92,12039.16016
1213,1.11372,1.114335,0.00063344,-0.003409304,0.00495,53.58883841,1.121868922,1.095158744,80.68974188,0.2,1.8,1.09,0.12,0.13,2114.76,11811.66016
1214,1.11621,1.11423,0.000927003,0.00223575,0.00458,56.64501026,1.122875533,1.095190801,89.38956287,0.2,1.8,1.09,0.12,0.13,2106.85,11432.71973
1215,1.11832,1.114451,0.001314757,0.001890325,0.00079,59.1761158,1.123930825,1.095281175,88.59523408,0.2,1.8,1.09,0.12,0.08,2085.51,11454.37988
1216,1.1278,1.115016,0.00235981,0.008477001,0.01408,68.38895337,1.126403132,1.095068201,150.1350995,0.6,1.7,1.48,0.56,0.13,2108.29,11454.37988
1217,1.12883,1.116408,0.003233856,0.000913282,0.01262,69.227314,1.12880946,1.095394873,153.3223393,0.6,1.7,1.48,0.56,0.13,2108.29,11454.37988
1218,1.13529,1.118664,0.004397124,0.005722739,0.01697,74.0275044,1.132131581,1.095208419,181.3909488,0.6,1.7,1.48,0.56,0.13,2108.29,11454.37988
1219,1.13216,1.121026,0.005008721,-0.002757005,0.00436,68.2924802,1.1343406,1.096377733,161.1844,0.6,1.7,1.48,0.56,0.13,2114.49,11619.84961
1220,1.132,1.123349,0.005418049,-0.000141323,0.00317,67.99329414,1.135366962,1.098605705,128.8161241,0.6,1.7,1.48,0.56,0.13,2089.46,11327.67969
1221,1.13052,1.125238,0.005558941,-0.00130742,-0.00477,65.06370645,1.136328434,1.100875566,122.6825388,0.6,1.7,1.48,0.56,0.13,2080.15,11350.15039
1222,1.12636,1.126121,0.005274124,-0.003679723,-0.0058,57.34687082,1.13636782,1.103290847,69.19096116,0.6,1.7,1.48,0.56,0.13,2088,11407.96973
1223,1.1284,1.127589,0.005153609,0.001811144,-0.0036,59.93597405,1.136822383,1.104815284,66.61024213,0.6,1.7,1.48,0.56,0.13,2116.1,11709.73047
1224,1.11951,1.127919,0.004291283,-0.007878412,-0.01101,46.32127473,1.137079957,1.105469709,24.42124497,0.6,1.7,1.48,0.56,0.13,2116.1,11709.73047
1225,1.11885,1.127972,0.003514119,-0.000589544,-0.00751,45.46927746,1.137084293,1.105646374,-27.4596935,0.6,1.7,1.48,0.56,0.13,2116.1,11709.73047
1226,1.1143,1.126622,0.00250222,-0.004066676,-0.0141,39.85418868,1.137040418,1.105205249,-51.04285854,0.6,1.7,1.48,0.56,0.13,2105.33,11673.34961
1227,1.11574,1.125313,0.001795778,0.001292291,-0.00377,42.35736248,1.137070531,1.104940136,-55.71590215,0.6,1.7,1.48,0.56,0.13,2099.12,11472.41016
1228,1.11965,1.123749,0.001533742,0.003504401,0.0008,48.78767217,1.136977271,1.105472062,-33.43375273,0.6,1.7,1.48,0.56,0.13,2098.48,11351.45996
1229,1.11539,1.122072,0.000971135,-0.00380476,0.00109,42.98303057,1.136579584,1.106749416,-30.81743463,0.6,1.7,1.48,0.56,0.13,2121.1,11559.82031
1230,1.11468,1.12034,0.000462641,-0.000636549,-0.00106,42.05640621,1.13601583,1.10799317,-65.99665078,0.6,1.7,1.48,0.56,0.13,2122.73,11447.03027
1231,1.1255,1.119838,0.00092211,0.009706822,0.00585,57.55153191,1.13553363,1.109641036,-6.98783696,0.6,1.7,1.48,0.56,0.13,2122.73,11447.03027
1232,1.12392,1.119594,0.001145545,-0.001403821,0.00853,55.15828373,1.135625652,1.110422682,19.08415576,0.6,1.7,1.48,0.56,0.13,2122.73,11447.03027
1233,1.12596,1.11935,0.001470281,0.001815076,0.01128,57.68280093,1.135855572,1.111382761,45.6657172,0.6,1.7,1.48,0.56,0.13,2129.2,11594.28027
1234,1.12318,1.119717,0.001486182,-0.002469004,-0.00232,53.15187641,1.135825306,1.112081694,-1.437034621,0.6,1.7,1.48,0.56,0.12,2127.83,11853.33008
1235,1.12348,1.12018,0.001505635,0.000267099,-0.00044,53.58899114,1.135798623,1.112685377,-6.340867722,0.6,1.7,1.48,0.56,0.12,2125.85,11848.46973
1236,1.12184,1.120934,0.001372892,-0.00145975,-0.00412,50.71478497,1.135630396,1.11253627,-18.53009983,0.6,1.7,1.48,0.56,0.12,2130.82,11864.58984
1237,1.12487,1.121847,0.001494954,0.00270092,0.00169,55.60301957,1.135293202,1.112499464,7.652153711,0.6,1.7,1.48,0.56,0.13,2126.06,11815.00977
1238,1.12436,1.122318,0.001532867,-0.000453386,0.00088,54.59042201,1.134001198,1.112932802,22.53608453,0.6,1.7,1.48,0.56,0.13,2126.06,11815.00977
1239,1.11509,1.122288,0.000805615,-0.00824469,-0.00675,39.91126688,1.132566062,1.112918272,-71.60246274,0.6,1.7,1.48,0.56,0.13,2126.06,11815.00977
1240,1.11736,1.122556,0.000407733,0.00203571,-0.00751,44.0077937,1.131443207,1.112706126,-77.9073105,0.6,1.7,1.48,0.56,0.13,2126.06,11815.00977
1241,1.11503,1.121509,-9.45E-05,-0.002085272,-0.00933,40.83295871,1.129705023,1.112943977,-73.0826558,0.6,1.7,1.48,0.56,0.12,2104.2,11625.12988
1242,1.1187,1.120987,-0.000194171,0.003291391,0.00361,47.46582324,1.128915442,1.112687892,-69.48265152,0.6,1.7,1.48,0.56,0.12,2123.48,11771.12988
1243,1.1208,1.120471,-0.000102516,0.001877179,0.00344,50.96103349,1.127911421,1.113057245,23.04933605,0.6,1.7,1.48,0.56,0.12,2120.79,11677.57031
1244,1.12237,1.12039,9.57E-05,0.001400785,0.00734,53.52934678,1.127683892,1.113090441,30.8446794,0.6,1.7,1.48,0.56,0.08,2107.39,11413.82031
1245,1.12532,1.120574,0.000485241,0.002628367,0.00662,58.10970994,1.128238771,1.113199895,84.98740522,0.6,1.7,1.48,0.56,0.08,2107.39,11413.82031
1246,1.12146,1.120536,0.000476984,-0.003430135,0.00066,50.82633439,1.128205844,1.113889823,22.97424994,0.6,1.7,1.48,0.56,0.08,2107.39,11413.82031
1247,1.12172,1.120221,0.00048582,0.000231841,-0.00065,51.2833228,1.127937265,1.114792068,-3.816643404,0.5,1.8,1.78,0.79,0.12,2111.73,11436.04981
1248,1.12213,1.119998,0.000519913,0.00036551,-0.00319,52.06387779,1.127949508,1.115241825,16.98649518,0.5,1.8,1.78,0.79,0.12,2109.6,11328.79981
1249,1.12392,1.120881,0.000683491,0.001595181,0.00246,55.52094676,1.127939604,1.115541396,-8.258670917,0.5,1.8,1.78,0.79,0.13,2114.07,11419.62012
1250,1.12104,1.121249,0.000574118,-0.00256246,-0.00068,49.18030379,1.127586383,1.116531617,-2.119647084,0.5,1.8,1.78,0.79,0.13,2095.84,11340.59961
1251,1.12027,1.121773,0.000420459,-0.000686862,-0.00186,47.56656243,1.127581669,1.116271998,-78.72218191,0.5,1.8,1.78,0.79,0.13,2092.83,11197.15039
1252,1.12044,1.121947,0.000308841,0.000151749,-0.00348,47.98524508,1.127267578,1.116212089,-25.77355755,0.5,1.8,1.78,0.79,0.13,2092.83,11197.15039
1253,1.11497,1.121364,-0.000218482,-0.004882011,-0.00607,37.32871965,1.12650968,1.115906653,-137.0630156,0.5,1.8,1.78,0.79,0.13,2092.83,11197.15039
1254,1.11986,1.121113,-0.000239051,0.004385768,-0.00041,48.65495263,1.12633026,1.115395073,-112.3212227,0.5,1.8,1.78,0.79,0.13,2079.28,11064.91992
1255,1.11375,1.119956,-0.00073985,-0.005456039,-0.00669,38.89584737,1.126187131,1.114733536,-124.8194342,0.5,1.8,1.78,0.79,0.13,2080.15,11001.29004
1256,1.10529,1.118339,-0.001798654,-0.00759596,-0.00968,29.72367681,1.127475609,1.111983391,-249.5503202,0.5,1.8,1.78,0.79,0.13,2105.2,11265.38965
1257,1.10062,1.116229,-0.002980239,-0.004225135,-0.01924,25.96782485,1.129101669,1.108175665,-282.1690691,0.5,1.8,1.78,0.79,0.13,2108.86,11332.78027
1258,1.1055,1.114566,-0.003482733,0.004433865,-0.00825,35.43962282,1.129565828,1.105548838,-220.3509205,0.5,1.8,1.78,0.79,0.13,2094.11,11196.49023
1259,1.09715,1.111889,-0.004502831,-0.007553143,-0.00814,28.50584425,1.130864657,1.102415343,-207.5044174,0.5,1.8,1.78,0.79,0.13,2094.11,11196.49023
1260,1.09995,1.10978,-0.005027378,0.002552067,-0.00067,33.36345171,1.131873621,1.099573379,-169.6404286,0.5,1.8,1.78,0.79,0.13,2094.11,11196.49023
1261,1.09807,1.10756,-0.005531027,-0.001709169,-0.00743,31.75389533,1.132481989,1.097176344,-135.5776266,0.5,1.8,1.78,0.79,0.13,2084.43,10984.96973
1262,1.09736,1.105252,-0.00591923,-0.000646589,0.00021,31.12382907,1.132985601,1.094762066,-123.253322,0.5,1.8,1.78,0.79,0.14,2096.29,11044.00977
1263,1.09292,1.103047,-0.00651011,-0.004046074,-0.00703,27.35269895,1.132832193,1.092362474,-115.993317,0.5,1.8,1.78,0.79,0.14,2100.44,10978.00977
1264,1.08818,1.099879,-0.007276981,-0.004337005,-0.00989,23.91545743,1.13314042,1.088763247,-141.4744217,0.5,1.8,1.78,0.79,0.14,2121.24,11100.29981
1265,1.08811,1.097315,-0.007800461,-6.43E-05,-0.00925,23.86624541,1.132413905,1.085779095,-130.4998994,0.5,1.8,1.78,0.79,0.13,2109.99,11040.09961
1266,1.08879,1.095665,-0.008067456,0.000624937,-0.00413,25.52048223,1.131601908,1.083189425,-115.9892415,0.5,1.8,1.78,0.79,0.13,2109.99,11040.09961
1267,1.09076,1.094679,-0.008027552,0.001809348,0.00258,30.38917133,1.130229723,1.081535943,-90.09536132,0.5,1.8,1.78,0.79,0.13,2109.99,11040.09961
1268,1.08952,1.093081,-0.008003724,-0.001136822,0.00141,29.06057707,1.128291783,1.080314551,-85.13660315,0.5,1.8,1.78,0.79,0.13,2122.85,11460.5
1269,1.09824,1.09319,-0.007198232,0.008003524,0.00945,47.12351471,1.125928716,1.080090284,-50.14001073,0.5,1.8,1.78,0.79,0.13,2124.2,11542.54004
1270,1.098,1.092995,-0.006504263,-0.000218531,0.00724,46.75941357,1.12307108,1.08043892,-36.09468189,0.5,1.8,1.78,0.79,0.13,2108.58,11471.25977
1271,1.10552,1.09374,-0.005286546,0.006848816,0.016,58.04516471,1.120680878,1.081177122,15.67863128,0.5,1.8,1.78,0.79,0.13,2102.31,11473.12988
1272,1.10972,1.094976,-0.003937206,0.003799117,0.01148,62.92254378,1.118273117,1.082392883,79.58475389,0.5,1.8,1.78,0.79,0.13,2101.49,11492.42969
1273,1.11042,1.096726,-0.002779322,0.00063079,0.01242,63.70393807,1.116859303,1.083099031,94.42730122,0.5,1.8,1.78,0.79,0.13,2101.49,11492.42969
1274,1.11378,1.099286,-0.00157244,0.003025882,0.00826,67.37133821,1.115727717,1.083733283,124.3046962,0.5,1.8,1.78,0.79,0.13,2101.49,11492.42969
1275,1.10401,1.100876,-0.001388332,-0.00877193,-0.00571,50.79085768,1.113779176,1.084700824,74.05766604,0.5,1.8,1.78,0.79,0.14,2057.64,11083.2002
1276,1.10256,1.102253,-0.001343935,-0.001313394,-0.00786,48.80996318,1.113100588,1.084903745,50.41532571,0.5,1.8,1.78,0.79,0.08,2063.11,10944.96973
1277,1.09094,1.102271,-0.002220787,-0.010539109,-0.02284,36.22870169,1.113238123,1.084891877,54.74112524,0.5,1.8,1.54,0.71,0.13,2077.42,11180.5
1278,1.08914,1.102233,-0.003026062,-0.001649953,-0.01487,34.68969653,1.112941108,1.083895225,-88.83212013,0.5,1.8,1.54,0.71,0.13,2076.78,11099.34961
1279,1.08516,1.100925,-0.003939982,-0.003654259,-0.0174,31.41143812,1.113105419,1.082414914,-111.9129996,0.5,1.8,1.54,0.71,0.13,2076.78,11058.38965
1280,1.07364,1.098489,-0.005530091,-0.010615946,-0.0173,24.08987091,1.114589968,1.078645032,-183.2649369,0.5,1.8,1.54,0.71,0.13,2076.78,11058.38965
1281,1.07206,1.095143,-0.006838922,-0.001471629,-0.01708,23.26353975,1.115628744,1.075187256,-162.6207132,0.5,1.8,1.54,0.71,0.13,2076.78,11058.38965
1282,1.06906,1.091077,-0.008025739,-0.002798351,-0.0161,21.69363386,1.116937407,1.071154593,-165.4187192,0.5,1.8,1.54,0.71,0.13,2068.76,10890.62988
1283,1.06262,1.086297,-0.009377852,-0.006023984,-0.01102,18.68593256,1.118390122,1.066726212,-164.5594891,0.5,1.8,1.54,0.71,0.13,2081.34,10676.78027
1284,1.05866,1.080785,-0.010646227,-0.003726638,-0.0134,17.06904972,1.120582714,1.06162662,-174.3590318,0.5,1.8,1.54,0.71,0.13,2046.68,10747.29981
1285,1.06272,1.076656,-0.01119477,0.003835037,-0.00634,24.51020485,1.12191317,1.05767883,-139.6800338,0.5,1.8,1.54,0.71,0.13,2051.31,10996.41016
1286,1.0626,1.07266,-0.011506536,-0.000112918,-2.00E-05,24.43819274,1.122794933,1.054208734,-117.4778411,0.5,1.8,1.54,0.71,0.13,2076.62,11315.62988
1287,1.05534,1.0691,-0.012198814,-0.006832298,-0.00332,20.40764306,1.123657667,1.049995666,-118.739729,0.5,1.8,1.54,0.71,0.13,2076.62,11315.62988
1288,1.05518,1.065704,-0.012614943,-0.00015161,-0.00754,20.32555529,1.12431287,1.045790464,-110.2818396,0.5,1.8,1.54,0.71,0.13,2076.62,11315.62988
1289,1.05901,1.063089,-0.012491683,0.003629712,-0.00359,28.02570737,1.123774592,1.042624742,-87.18528596,0.5,1.8,1.54,0.71,0.13,2099.6,11484.37988
1290,1.06133,1.061858,-0.012067685,0.002190725,0.00599,32.42148393,1.12251743,1.040399904,-67.75942525,0.5,1.8,1.54,0.71,0.13,2108.95,11516.90039
1291,1.06492,1.061144,-0.011311587,0.003382548,0.00974,38.84341159,1.120075522,1.038789145,-61.65735822,0.5,1.8,1.54,0.71,0.13,2107.4,11539.66016
1292,1.05881,1.060119,-0.011077704,-0.00573752,-0.0002,32.9263672,1.116071257,1.037918743,-64.54264895,0.5,1.8,1.54,0.71,0.14,2124.29,11716.75977
1293,1.06607,1.060464,-0.010189075,0.006856754,0.00474,44.15710497,1.1111355,1.038269166,-46.602415,0.5,1.8,1.54,0.71,0.13,2126.64,11673.41992
1294,1.06632,1.06123,-0.009356798,0.000234506,0.0014,44.51258225,1.104711214,1.040091786,-31.94830754,0.5,1.8,1.54,0.71,0.13,2126.64,11673.41992
1295,1.07635,1.062593,-0.007797984,0.009406182,0.01754,56.77766683,1.098971102,1.042123565,-10.11011961,0.5,1.8,1.54,0.71,0.13,2126.64,11673.41992
1296,1.07185,1.063518,-0.006846801,-0.004180796,0.00578,51.14226297,1.093236402,1.044861931,31.32504897,0.5,1.8,1.54,0.71,0.14,2128.28,11735.71973
1297,1.07526,1.06551,-0.005751522,0.003181415,0.00894,54.9103724,1.086000981,1.049147019,60.34306446,0.5,1.8,1.54,0.71,0.13,2119.21,11604.79981
1298,1.06144,1.066136,-0.005930303,-0.012852705,-0.01491,40.75594557,1.081775917,1.051289083,31.70241525,0.5,1.8,1.54,0.71,0.13,2114.15,11520.66992
1299,1.05591,1.065826,-0.006443932,-0.005209904,-0.01594,36.56529405,1.077630167,1.052483166,-94.193627,0.5,1.8,1.54,0.71,0.13,2102.15,11512.11035
1300,1.06342,1.066035,-0.006173824,0.007112349,-0.01184,45.0854968,1.075893654,1.052638679,-51.95976274,0.5,1.8,1.54,0.71,0.13,2079.65,11347.4502
1301,1.06246,1.065789,-0.005968426,-0.000902748,0.00102,44.24149842,1.074199042,1.053146958,-7.571336425,0.5,1.8,1.54,0.71,0.13,2079.65,11347.4502
1302,1.05335,1.065243,-0.006466208,-0.00857444,-0.00256,36.94849887,1.073432059,1.052526608,-101.1677725,0.5,1.8,1.54,0.71,0.13,2079.65,11347.4502
1303,1.04131,1.062767,-0.007742976,-0.011430199,-0.02211,29.74750414,1.075060041,1.048655293,-253.5306334,0.5,1.8,1.54,0.71,0.14,2067.64,11056.40039
1304,1.04483,1.060618,-0.008374255,0.003380357,-0.01763,33.93034553,1.076364624,1.045766376,-202.6733445,0.5,1.8,1.54,0.71,0.14,2093.25,11173.91016
1305,1.04027,1.05701,-0.009137175,-0.004364346,-0.01308,31.25199705,1.0773964,1.0427996,-180.340515,0.5,1.8,1.54,0.71,0.14,2108.57,11211.84961
1306,1.03882,1.053707,-0.009746447,-0.001393869,-0.00249,30.4040459,1.078539118,1.039292882,-178.2306835,0.5,1.8,1.54,0.71,0.14,2108.63,11257.15039
1307,1.04237,1.050418,-0.009829534,0.003417339,-0.00246,35.18778783,1.079117313,1.037161021,-127.4837038,0.5,1.8,1.54,0.71,0.08,2103.84,11308.99023
1308,1.0436,1.048634,-0.009684495,0.001180003,0.00333,36.85861715,1.079334189,1.035954811,-90.80821723,0.4,1.8,1.53,0.61,0.08,2103.84,11308.99023
1309,1.04532,1.047575,-0.009323287,0.001648141,0.0065,39.29033889,1.079341025,1.034590975,-81.89279926,0.4,1.8,1.53,0.61,0.08,2103.84,11308.99023
1310,1.04511,1.045744,-0.008950793,-0.000200895,0.00274,39.0861318,1.078929877,1.033315456,-70.95548529,0.4,1.8,1.53,0.61,0.14,2098.04,11443.71973
1311,1.04553,1.044051,-0.008523446,0.000401872,0.00193,39.78163873,1.07837361,1.03214739,-64.444714,0.4,1.8,1.53,0.61,0.14,2093.32,11456.07031
1312,1.04112,1.042828,-0.008443291,-0.004217956,-0.0042,35.1053114,1.078029775,1.030676892,-74.32124981,0.4,1.8,1.53,0.61,0.14,2099.84,11636.29981
1313,1.04894,1.043591,-0.007660454,0.007511142,0.00383,47.30884512,1.076985128,1.029979872,-43.69187352,0.4,1.8,1.53,0.61,0.14,2083.56,11585.09961
1314,1.0515,1.044258,-0.006755605,0.002440559,0.00597,50.68226411,1.075752737,1.030119597,13.56331093,0.4,1.8,1.53,0.61,0.14,2077.57,11490.83008
1315,1.04542,1.044773,-0.006454706,-0.005782216,0.0043,43.35714992,1.073582391,1.030182609,-28.92561983,0.4,1.8,1.53,0.61,0.14,2077.57,11490.83008
1316,1.04054,1.044945,-0.006534688,-0.00466798,-0.0084,38.40675608,1.070036122,1.030506878,-71.59762108,0.4,1.8,1.53,0.61,0.14,2077.57,11490.83008
1317,1.04889,1.045597,-0.005856785,0.008024679,-0.00261,49.3922627,1.065290469,1.032412197,-27.98320492,0.4,1.8,1.53,0.61,0.14,2104.18,11604.78027
1318,1.06058,1.047295,-0.004326386,0.011145115,0.01516,60.38354078,1.06220235,1.03422265,94.57295456,0.4,1.8,1.53,0.61,0.15,2084.07,11293.65039
1319,1.0529,1.048053,-0.003690701,-0.007241321,0.01236,52.12043181,1.061953013,1.03432632,87.35037327,0.4,1.8,1.53,0.61,0.15,2086.05,10924.61035
1320,1.05726,1.049268,-0.002802792,0.004140944,0.00837,55.92495656,1.060997197,1.034798803,91.64538956,0.4,1.8,1.53,0.61,0.15,2083.39,11014.62988
1321,1.0554,1.050255,-0.002223572,-0.001759265,-0.00518,53.89501862,1.059623526,1.035628141,129.7529102,0.4,1.8,1.53,0.61,0.14,2091.54,10985.13965
1322,1.05822,1.051965,-0.00151947,0.002671973,0.00532,56.5517235,1.05936186,1.035752806,101.0515137,0.4,1.8,1.53,0.61,0.14,2091.54,10985.13965
1323,1.06123,1.053194,-0.000710393,0.002844399,0.00397,59.33101245,1.061768095,1.035179239,155.5967535,0.4,1.8,1.53,0.61,0.14,2091.54,10985.13965
1324,1.0642,1.054464,0.000168518,0.002798639,0.0088,61.99624495,1.064135931,1.034772069,142.8666827,0.4,1.8,1.53,0.61,0.15,2102.44,10940.33008
1325,1.05986,1.055908,0.000508992,-0.004078181,0.00164,56.03394636,1.065413472,1.035291528,96.963154,0.4,1.8,1.53,0.61,0.15,2096.92,10915.91992
1326,1.07135,1.058989,0.001686526,0.010841054,0.01012,65.72922076,1.067641014,1.035969653,146.3425136,0.4,1.8,1.53,0.61,0.15,2079.61,10682.15039
1327,1.06293,1.060393,0.001918194,-0.007859243,-0.00127,55.72384803,1.069259957,1.036736377,116.4277413,0.4,1.8,1.53,0.61,0.15,2035.73,10432.19043
1328,1.06634,1.060969,0.002349864,0.003208113,0.00648,58.56223063,1.070516817,1.037382849,94.60628039,0.4,1.8,1.53,0.61,0.15,1970.89,10124.51953
1329,1.0699,1.062669,0.002945277,0.003338522,-0.00145,61.43036629,1.072160207,1.038022127,117.4341608,0.4,1.8,1.53,0.61,0.15,1970.89,10124.51953
1330,1.07634,1.064577,0.003891936,0.006019254,0.01341,66.14091881,1.074886154,1.038195512,156.5617408,0.4,1.8,1.53,0.61,0.15,1970.89,10124.51953
1331,1.0731,1.066347,0.004330806,-0.003010201,0.00676,61.91392779,1.077078278,1.038921056,137.8494176,0.4,1.8,1.53,0.61,0.15,1893.21,9648.429688
1332,1.0747,1.067995,0.004752932,0.001491007,0.0048,63.20423005,1.078476669,1.040738997,124.3617751,0.4,1.8,1.53,0.61,0.15,1867.61,10128.12012
1333,1.06827,1.068699,0.004516558,-0.005983065,-0.00807,54.8992239,1.079177941,1.042418392,81.96616429,0.4,1.8,1.53,0.61,0.14,1940.51,9997.429688
1334,1.06958,1.069237,0.004384395,0.001226282,-0.00352,56.2019887,1.08004825,1.042977084,67.42447836,0.4,1.8,1.53,0.61,0.14,1987.66,10315.62012
1335,1.06948,1.070199,0.004222908,-9.35E-05,-0.00522,56.06462969,1.080192986,1.044906347,55.27502268,0.4,1.8,1.53,0.61,0.14,1988.87,10298.53027
1336,1.07974,1.071038,0.004866723,0.009593447,0.01147,65.63841203,1.080010642,1.048616691,124.2430435,0.4,1.8,1.53,0.61,0.14,1988.87,10298.53027
1337,1.07681,1.072426,0.005081943,-0.002713616,0.00723,61.39349354,1.080037956,1.05168171,120.6334437,0.4,1.8,1.53,0.61,0.14,1988.87,10298.53027
1338,1.07578,1.07337,0.005110484,-0.000956529,0.0063,59.88088484,1.081407917,1.05244775,121.1984624,0.4,1.8,1.53,0.61,0.08,1972.18,10259.45996
1339,1.07818,1.074198,0.005266059,0.002230939,-0.00156,62.28653354,1.08205242,1.053852247,95.04484136,0.2,1.9,1.53,0.65,0.14,1913.85,10015.57031
1340,1.07494,1.074058,0.005069475,-0.003005064,-0.00187,57.14654556,1.082107216,1.055732451,71.51965039,0.2,1.9,1.53,0.65,0.14,1948.86,10048.04981
1341,1.0683,1.073578,0.004327997,-0.006177089,-0.00748,48.10682166,1.081664172,1.057367495,1.875090149,0.2,1.9,1.53,0.65,0.14,1951.13,10317.83984
1342,1.06983,1.073091,0.003819797,0.001432182,-0.00835,50.12665047,1.080451418,1.059893582,-26.38902035,0.2,1.9,1.53,0.65,0.14,1921.22,10038.04004
1343,1.06545,1.072809,0.003028702,-0.004094108,-0.00949,44.60433141,1.080151675,1.060681658,-51.58289731,0.2,1.9,1.53,0.65,0.14,1921.22,10038.04004
1344,1.06397,1.072248,0.00225632,-0.001389084,-0.00433,42.83270006,1.080141284,1.060704049,-104.5430014,0.2,1.9,1.53,0.65,0.14,1921.22,10038.04004
1345,1.05979,1.071279,0.001292018,-0.003928682,-0.01004,38.08559226,1.079972327,1.060988673,-142.3209853,0.2,1.9,1.53,0.65,0.14,1921.22,10108.61035
